all_lice,all_lep,all_cal,month,year,day,date,farm_name,week
0,0,0,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
3,3,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
1,1,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
2,0,2,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
1,0,1,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
3,0,3,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
2,1,1,6,2020,18,2020-06-18,Burdwood,25
3,3,0,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,18,2020-06-18,Burdwood,25
2,0,2,6,2020,18,2020-06-18,Burdwood,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
2,1,1,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
1,1,0,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
3,0,3,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
1,1,0,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
1,0,1,6,2020,19,2020-06-19,Wicklow,25
5,3,2,6,2020,19,2020-06-19,Wicklow,25
0,0,0,6,2020,19,2020-06-19,Wicklow,25
1,0,1,6,2020,19,2020-06-19,Wicklow,25
0,0,0,4,2021,1,2021-04-01,Glacier,13
0,0,0,4,2021,1,2021-04-01,Glacier,13
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
1,0,1,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
4,3,1,4,2021,2,2021-04-02,Wicklow,14
1,0,1,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
1,0,1,4,2021,2,2021-04-02,Wicklow,14
1,0,1,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
1,0,1,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
1,0,1,4,2021,2,2021-04-02,Wicklow,14
1,1,0,4,2021,2,2021-04-02,Wicklow,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,0,1,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
2,0,2,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
3,1,2,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,0,1,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
2,1,1,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
2,1,1,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
3,1,2,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,0,1,4,2021,7,2021-04-07,Glacier,14
1,0,1,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
2,1,1,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Glacier,14
1,1,0,4,2021,7,2021-04-07,Glacier,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
3,2,1,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
2,2,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
2,2,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
2,1,1,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
2,2,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
2,2,0,4,2021,7,2021-04-07,Burdwood,14
2,0,2,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
2,1,1,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
2,0,2,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
2,1,1,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
3,3,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
2,1,1,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
1,0,1,4,2021,7,2021-04-07,Burdwood,14
2,2,0,4,2021,7,2021-04-07,Burdwood,14
0,0,0,4,2021,7,2021-04-07,Burdwood,14
1,1,0,4,2021,7,2021-04-07,Burdwood,14
2,1,1,4,2021,7,2021-04-07,Burdwood,14
2,0,2,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,0,1,4,2021,11,2021-04-11,Wicklow,15
1,1,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,0,1,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,1,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,0,1,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,0,1,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,0,1,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,0,1,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
1,1,0,4,2021,11,2021-04-11,Wicklow,15
1,1,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,11,2021-04-11,Wicklow,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
1,0,1,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
1,0,1,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
2,1,1,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
2,2,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
1,1,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
3,0,3,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
1,0,1,4,2021,15,2021-04-15,Glacier,15
1,0,1,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
1,1,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
1,1,0,4,2021,15,2021-04-15,Glacier,15
2,2,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
2,1,1,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
0,0,0,4,2021,15,2021-04-15,Glacier,15
5,1,4,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
3,1,2,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
5,1,4,4,2021,15,2021-04-15,Burdwood,15
2,0,2,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
3,2,1,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
7,2,5,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
3,2,1,4,2021,15,2021-04-15,Burdwood,15
4,3,1,4,2021,15,2021-04-15,Burdwood,15
3,1,2,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
4,4,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
7,7,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
2,0,2,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
3,3,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
4,4,0,4,2021,15,2021-04-15,Burdwood,15
2,0,2,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
2,0,2,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
3,1,2,4,2021,15,2021-04-15,Burdwood,15
3,2,1,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
4,2,2,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
2,1,1,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
3,1,2,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
4,2,2,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
2,2,0,4,2021,15,2021-04-15,Burdwood,15
3,3,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
1,0,1,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
0,0,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,15,2021-04-15,Burdwood,15
1,1,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
1,0,1,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
1,0,1,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
1,1,0,4,2021,16,2021-04-16,Wicklow,16
3,1,2,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
0,0,0,4,2021,16,2021-04-16,Wicklow,16
