.rownames,prop_lep_mot,all_mot,.fitted,.resid,.std.resid,.hat,.sigma,.cooksd
551,0,14,3.589957140157645,-2.689677546767162,-2.6927189106502163,0.002257678137784528,1.0955424443652717,0.04108599598638039
552,0,7,1.850428152729192,-1.9982018917979896,-2.000221519961268,0.00201838499544817,1.0957267707126859,0.006447029653899764
553,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
554,0,8,2.0989322937903996,-2.104551427615787,-2.106990714262745,0.0023140820087896264,1.0957019001424524,0.009482345572428186
555,0,4,1.104915729545569,-1.6679482383252846,-1.6685717099243442,7.471721034744513e-4,1.0957957751498164,0.0011295323801750802
556,0,7,1.850428152729192,-1.9982018917979896,-2.000221519961268,0.00201838499544817,1.0957267707126859,0.006447029653899764
557,0,4,1.104915729545569,-1.6679482383252846,-1.6685717099243442,7.471721034744513e-4,1.0957957751498164,0.0011295323801750802
558,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
559,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
560,0,6,1.6019240116679843,-1.8897099314706587,-1.8912549043584146,0.0016331398134237535,1.0957508193683412,0.004065554770678842
561,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
562,0,4,1.104915729545569,-1.6679482383252846,-1.6685717099243442,7.471721034744513e-4,1.0957957751498164,0.0011295323801750802
563,0,4,1.104915729545569,-1.6679482383252846,-1.6685717099243442,7.471721034744513e-4,1.0957957751498164,0.0011295323801750802
564,0,2,0.6079074474231537,-1.4440225697362084,-1.4441348403874181,1.5547895386177526e-4,1.0958353924508855,1.428195044647559e-4
810,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
892,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
898,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
899,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
911,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
916,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
930,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
946,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
948,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
949,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
956,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
957,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
970,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
973,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
