all_lice,all_lep,all_cal,month,year,day,date,farm,week,farm_week
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
2,2,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
1,0,1,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
1,0,1,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
1,0,1,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Glacier,24,Glacier24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
3,0,2,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,1,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,1,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,0,2,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,1,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,1,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,0,2,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,1,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,1,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,1,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,1,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,0,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
1,1,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
3,2,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
2,1,1,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,15,2013-06-15,Wicklow,24,Wicklow24
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,1,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,1,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,1,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,1,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,0,1,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
2,0,2,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,0,1,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,1,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,0,1,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,1,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,0,1,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,0,1,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
2,0,2,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
0,0,0,6,2013,21,2013-06-21,Burdwood,25,Burdwood25
1,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,0,1,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,1,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,1,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,0,1,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,1,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,0,1,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,0,1,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,1,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
1,0,1,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
3,0,3,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
0,0,0,6,2013,21,2013-06-21,Glacier,25,Glacier25
3,1,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,1,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
2,1,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
3,3,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
3,0,2,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
2,0,2,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,1,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
3,3,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
2,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,1,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
2,0,2,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,0,1,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
1,1,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
0,0,0,6,2013,21,2013-06-21,Wicklow,25,Wicklow25
