data_source,farm_name,hump_sarg_doc,inventory,ktc,lep_av,lep_tot,month,ref,time_place_id,year
BATI,Sargeaunt Pass,1,787177,0,0.0333333333333333,26239.2333333333,7,1059,1059_2014_7,2014
BATI,Sargeaunt Pass,1,784965,0,0.0166666666666667,13082.75,8,1059,1059_2014_8,2014
BATI,Sargeaunt Pass,1,779864,0,0.0666666666666667,51990.9333333333,9,1059,1059_2014_9,2014
BATI,Sargeaunt Pass,1,895558,0,0.0166666666666667,14925.9666666667,9,1059,1059_2015_9,2015
BATI,Sargeaunt Pass,1,893790,0,0.15,134068.5,10,1059,1059_2015_10,2015
BATI,Sargeaunt Pass,1,892743,0,0.116666666666667,104153.35,11,1059,1059_2015_11,2015
BATI,Sargeaunt Pass,1,890785,0,0.0666666666666667,59385.6666666667,12,1059,1059_2015_12,2015
BATI,Sargeaunt Pass,1,890354,0,1.10277777777778,981862.605555556,1,1059,1059_2016_1,2016
BATI,Sargeaunt Pass,1,888935,0,1.85,1644529.75,2,1059,1059_2016_2,2016
BATI,Sargeaunt Pass,1,887961,0,1.41666666666667,1257944.75,3,1059,1059_2016_3,2016
BATI,Sargeaunt Pass,1,886280,0,0.144444444444444,128018.222222222,4,1059,1059_2016_4,2016
BATI,Sargeaunt Pass,1,678616,0,0.161111111111111,109332.577777778,6,1059,1059_2016_6,2016
BATI,Sargeaunt Pass,1,583031,0,0.00833333333333333,4858.59166666667,7,1059,1059_2016_7,2016
BATI,Sargeaunt Pass,1,418756,0,0.0166666666666667,6979.26666666667,8,1059,1059_2016_8,2016
BATI,Sargeaunt Pass,1,1384239,0,0.08125,112469.41875,3,1059,1059_2017_3,2017
BATI,Sargeaunt Pass,1,1515911,0,0.155714285714286,236048.998571429,4,1059,1059_2017_4,2017
BATI,Sargeaunt Pass,1,1506708,0,0.2,301341.6,5,1059,1059_2017_5,2017
BATI,Sargeaunt Pass,1,1498399,0,0.15,224759.85,6,1059,1059_2017_6,2017
BATI,Sargeaunt Pass,1,1494962,0,0.065,97172.53,7,1059,1059_2017_7,2017
BATI,Sargeaunt Pass,1,1493021,0,0.0333333333333333,49767.3666666667,8,1059,1059_2017_8,2017
BATI,Sargeaunt Pass,1,817642,0,0.0181818181818182,14866.2181818182,9,1059,1059_2017_9,2017
BATI,Sargeaunt Pass,1,815526,0,0.08,65242.08,10,1059,1059_2017_10,2017
BATI,Sargeaunt Pass,1,812844,0,0.235,191018.34,11,1059,1059_2017_11,2017
BATI,Sargeaunt Pass,1,808370,0,0.285344827586207,230664.198275862,12,1059,1059_2017_12,2017
BATI,Sargeaunt Pass,1,801097,0,0.335,268367.495,1,1059,1059_2018_1,2018
BATI,Sargeaunt Pass,1,793307,0,0.518181818181818,411077.263636364,2,1059,1059_2018_2,2018
BATI,Sargeaunt Pass,1,787056,0,0.385,303016.56,3,1059,1059_2018_3,2018
BATI,Sargeaunt Pass,1,784263,0,0.135,105875.505,4,1059,1059_2018_4,2018
BATI,Sargeaunt Pass,1,780816,0,0.0863636363636364,67434.1090909091,5,1059,1059_2018_5,2018
BATI,Sargeaunt Pass,1,778133,0,0.055,42797.315,6,1059,1059_2018_6,2018
BATI,Sargeaunt Pass,1,698365,0,0.0214285714285714,14964.9642857143,7,1059,1059_2018_7,2018
BATI,Sargeaunt Pass,1,523478,0,0.00833333333333333,4362.31666666667,8,1059,1059_2018_8,2018
BATI,Sargeaunt Pass,1,292990,0,0.05,14649.5,9,1059,1059_2018_9,2018
BATI,Sargeaunt Pass,1,1517795,0,0.0125,18972.4375,2,1059,1059_2019_2,2019
BATI,Sargeaunt Pass,1,1575936,0,0.0461538461538462,72735.5076923077,3,1059,1059_2019_3,2019
BATI,Sargeaunt Pass,1,1570583,0,0.085,133499.555,4,1059,1059_2019_4,2019
BATI,Sargeaunt Pass,1,1563592,0,0.4,625436.8,5,1059,1059_2019_5,2019
BATI,Sargeaunt Pass,1,1556312,0,0.21875,340443.25,6,1059,1059_2019_6,2019
BATI,Sargeaunt Pass,1,1550567,0,0.134615384615385,208730.173076923,7,1059,1059_2019_7,2019
BATI,Sargeaunt Pass,1,1540596,0,0.065,100138.74,8,1059,1059_2019_8,2019
BATI,Sargeaunt Pass,1,1536385,0,0.0142857142857143,21948.3571428571,9,1059,1059_2019_9,2019
BATI,Sargeaunt Pass,1,1533275,0,0.108333333333333,166104.791666667,10,1059,1059_2019_10,2019
BATI,Sargeaunt Pass,1,1306060,0,0.129166666666667,168699.416666667,11,1059,1059_2019_11,2019
BATI,Sargeaunt Pass,1,902038,0,0.13,117264.94,12,1059,1059_2019_12,2019
BATI,Sir Edmund Bay,0,293013,1,3.23333333333333,947408.7,2,728,728_2004_2,2004
BATI,Sir Edmund Bay,0,256592,1,4.83739837398374,1241237.72357724,3,728,728_2004_3,2004
BATI,Sir Edmund Bay,0,237863,1,10.883333333333301,2588742.31666667,4,728,728_2004_4,2004
BATI,Sir Edmund Bay,0,611419,1,6.45238095238095,3945108.30952381,8,728,728_2004_8,2004
BATI,Sir Edmund Bay,0,610822,1,3.11904761904762,1905182.9047619,9,728,728_2004_9,2004
BATI,Sir Edmund Bay,0,610210,1,0.0317460317460317,19371.746031746,10,728,728_2004_10,2004
BATI,Sir Edmund Bay,0,609517,1,0.116666666666667,71110.3166666667,11,728,728_2004_11,2004
BATI,Sir Edmund Bay,0,608814,1,0.126984126984127,77309.7142857143,12,728,728_2004_12,2004
BATI,Sir Edmund Bay,0,608128,1,0.7,425689.6,1,728,728_2005_1,2005
BATI,Sir Edmund Bay,0,606565,1,0.316666666666667,192078.916666667,2,728,728_2005_2,2005
BATI,Sir Edmund Bay,0,605356,1,1.2,726427.2,3,728,728_2005_3,2005
BATI,Sir Edmund Bay,0,604383,1,4.59166666666667,2775125.275,4,728,728_2005_4,2005
BATI,Sir Edmund Bay,0,591561,1,4.70833333333333,2785266.375,5,728,728_2005_5,2005
BATI,Sir Edmund Bay,0,557591,1,3.8,2118845.8,6,728,728_2005_6,2005
BATI,Sir Edmund Bay,0,495904,1,0.55,272747.2,7,728,728_2005_7,2005
BATI,Sir Edmund Bay,0,567579,1,5.48333333333333,3112224.85,2,728,728_2006_2,2006
BATI,Sir Edmund Bay,0,566713,1,8.13333333333333,4609265.73333333,3,728,728_2006_3,2006
BATI,Sir Edmund Bay,0,563464,1,1.46666666666667,826413.866666667,4,728,728_2006_4,2006
BATI,Sir Edmund Bay,0,561655,1,0.166666666666667,93609.1666666667,5,728,728_2006_5,2006
BATI,Sir Edmund Bay,0,560856,1,0.116666666666667,65433.2,6,728,728_2006_6,2006
BATI,Sir Edmund Bay,0,560519,1,0.05,28025.95,7,728,728_2006_7,2006
BATI,Sir Edmund Bay,0,560010,1,0.0666666666666667,37334,8,728,728_2006_8,2006
BATI,Sir Edmund Bay,0,559375,1,0.883333333333333,494114.583333333,9,728,728_2006_9,2006
BATI,Sir Edmund Bay,0,558672,1,4.23333333333333,2365044.8,10,728,728_2006_10,2006
BATI,Sir Edmund Bay,0,557326,1,2.31666666666667,1291138.56666667,11,728,728_2006_11,2006
BATI,Sir Edmund Bay,0,556660,1,3.16666666666667,1762756.66666667,12,728,728_2006_12,2006
BATI,Sir Edmund Bay,0,555988,1,0.4,222395.2,1,728,728_2007_1,2007
BATI,Sir Edmund Bay,0,523499,1,0.366666666666667,191949.633333333,2,728,728_2007_2,2007
BATI,Sir Edmund Bay,0,483650,1,0.766666666666667,370798.333333333,3,728,728_2007_3,2007
BATI,Sir Edmund Bay,0,432439,1,1.5,648658.5,4,728,728_2007_4,2007
BATI,Sir Edmund Bay,0,403458,1,1.025,413544.45,5,728,728_2007_5,2007
BATI,Sir Edmund Bay,0,200357,1,0.0666666666666667,13357.1333333333,11,728,728_2007_11,2007
BATI,Sir Edmund Bay,0,600163,1,0.3,180048.9,12,728,728_2007_12,2007
BATI,Sir Edmund Bay,0,599502,1,0.783333333333333,469609.9,1,728,728_2008_1,2008
BATI,Sir Edmund Bay,0,599098,1,1.01666666666667,609082.966666667,2,728,728_2008_2,2008
BATI,Sir Edmund Bay,0,598795,1,0.883333333333333,528935.583333333,3,728,728_2008_3,2008
BATI,Sir Edmund Bay,0,598541,1,2.5,1496352.5,4,728,728_2008_4,2008
BATI,Sir Edmund Bay,0,598131,1,2.51666666666667,1505296.35,5,728,728_2008_5,2008
BATI,Sir Edmund Bay,0,597528,1,0.0166666666666667,9958.8,6,728,728_2008_6,2008
BATI,Sir Edmund Bay,0,597024,1,0,0,7,728,728_2008_7,2008
BATI,Sir Edmund Bay,0,596274,1,0.0333333333333333,19875.8,8,728,728_2008_8,2008
BATI,Sir Edmund Bay,0,568608,1,0.0333333333333333,18953.6,9,728,728_2008_9,2008
BATI,Sir Edmund Bay,0,0,1,0.166666666666667,0,3,728,728_2009_3,2009
BATI,Sir Edmund Bay,0,388113,1,0.0166666666666667,6468.55,4,728,728_2009_4,2009
BATI,Sir Edmund Bay,0,387492,1,0,0,5,728,728_2009_5,2009
BATI,Sir Edmund Bay,0,387104,1,0.0166666666666667,6451.73333333333,6,728,728_2009_6,2009
BATI,Sir Edmund Bay,0,386692,1,0.0166666666666667,6444.86666666667,7,728,728_2009_7,2009
BATI,Sir Edmund Bay,0,386324,1,0.0833333333333333,32193.6666666667,8,728,728_2009_8,2009
BATI,Sir Edmund Bay,0,385954,1,0.05,19297.7,9,728,728_2009_9,2009
BATI,Sir Edmund Bay,0,271321,1,0.1,27132.1,6,728,728_2010_6,2010
BATI,Sir Edmund Bay,0,294352,1,0.167857142857143,49409.0857142857,7,728,728_2010_7,2010
BATI,Sir Edmund Bay,0,294120,1,0.177777777777778,52288,8,728,728_2010_8,2010
BATI,Sir Edmund Bay,0,293728,1,0.454545454545455,133512.727272727,9,728,728_2010_9,2010
BATI,Sir Edmund Bay,0,293296,1,0.36875,108152.9,10,728,728_2010_10,2010
BATI,Sir Edmund Bay,0,292939,1,0.563636363636364,165111.072727273,11,728,728_2010_11,2010
BATI,Sir Edmund Bay,0,292413,1,0.494444444444444,144581.983333333,12,728,728_2010_12,2010
BATI,Sir Edmund Bay,0,291768,1,0.605,176519.64,1,728,728_2011_1,2011
BATI,Sir Edmund Bay,0,257826,1,1.48333333333333,382441.9,2,728,728_2011_2,2011
BATI,Sir Edmund Bay,0,499360,1,0.15,74904,11,728,728_2011_11,2011
BATI,Sir Edmund Bay,0,494441,1,0.364285714285714,180117.792857143,12,728,728_2011_12,2011
BATI,Sir Edmund Bay,0,484344,1,0.183333333333333,88796.4,1,728,728_2012_1,2012
BATI,Sir Edmund Bay,0,480471,1,0.433333333333333,208204.1,2,728,728_2012_2,2012
BATI,Sir Edmund Bay,0,476536,1,0.620833333333333,295849.433333333,3,728,728_2012_3,2012
BATI,Sir Edmund Bay,0,457478,1,0,0,7,728,728_2012_7,2012
BATI,Sir Edmund Bay,0,456504,1,0,0,8,728,728_2012_8,2012
BATI,Sir Edmund Bay,0,455676,1,0,0,9,728,728_2012_9,2012
BATI,Sir Edmund Bay,0,455459,1,0.00833333333333333,3795.49166666667,10,728,728_2012_10,2012
BATI,Sir Edmund Bay,0,264896,1,0.133333333333333,35319.4666666667,11,728,728_2012_11,2012
BATI,Sir Edmund Bay,0,264355,1,0.4,105742,12,728,728_2012_12,2012
BATI,Sir Edmund Bay,0,264054,1,0.683333333333333,180436.9,1,728,728_2013_1,2013
BATI,Sir Edmund Bay,0,263174,1,1,263174,2,728,728_2013_2,2013
BATI,Sir Edmund Bay,0,262675,1,0.9,236407.5,3,728,728_2013_3,2013
BATI,Sir Edmund Bay,0,248298,1,0.1,24829.8,4,728,728_2013_4,2013
BATI,Sir Edmund Bay,0,210108,1,0.216666666666667,45523.4,5,728,728_2013_5,2013
BATI,Sir Edmund Bay,0,193544,1,0.279166666666667,54031.0333333333,6,728,728_2013_6,2013
BATI,Sir Edmund Bay,0,177811,1,0.025,4445.275,7,728,728_2013_7,2013
BATI,Sir Edmund Bay,0,336791,1,0.0166666666666667,5613.18333333333,11,728,728_2013_11,2013
BATI,Sir Edmund Bay,0,479589,1,0.283333333333333,135883.55,1,728,728_2014_1,2014
BATI,Sir Edmund Bay,0,473936,1,0.5,236968,2,728,728_2014_2,2014
BATI,Sir Edmund Bay,0,419523,1,0.327777777777778,137510.316666667,4,728,728_2014_4,2014
BATI,Sir Edmund Bay,0,413169,1,0.133333333333333,55089.2,5,728,728_2014_5,2014
BATI,Sir Edmund Bay,0,410457,1,0.0166666666666667,6840.95,6,728,728_2014_6,2014
BATI,Sir Edmund Bay,0,409267,1,0.025,10231.675,7,728,728_2014_7,2014
BATI,Sir Edmund Bay,0,408822,1,0.0583333333333333,23847.95,8,728,728_2014_8,2014
BATI,Sir Edmund Bay,0,408384,1,0.0833333333333333,34032,9,728,728_2014_9,2014
BATI,Sir Edmund Bay,0,341514,1,0.308333333333333,105300.15,10,728,728_2014_10,2014
BATI,Sir Edmund Bay,0,216995,1,0.8,173596,11,728,728_2014_11,2014
BATI,Sir Edmund Bay,0,216706,1,0.475,102935.35,12,728,728_2014_12,2014
BATI,Sir Edmund Bay,0,215607,1,2.35,506676.45,1,728,728_2015_1,2015
BATI,Sir Edmund Bay,0,214570,1,3.24166666666667,695564.416666667,2,728,728_2015_2,2015
BATI,Sir Edmund Bay,0,214182,1,4.43333333333333,949540.2,3,728,728_2015_3,2015
BATI,Sir Edmund Bay,0,213427,1,0.325,69363.775,4,728,728_2015_4,2015
BATI,Sir Edmund Bay,0,212692,1,0.0666666666666667,14179.4666666667,5,728,728_2015_5,2015
BATI,Sir Edmund Bay,0,178196,1,0.0166666666666667,2969.93333333333,6,728,728_2015_6,2015
BATI,Sir Edmund Bay,0,517940,1,0.0666666666666667,34529.3333333333,12,728,728_2015_12,2015
BATI,Sir Edmund Bay,0,510752,1,0.393333333333333,200895.786666667,1,728,728_2016_1,2016
BATI,Sir Edmund Bay,0,483525,1,0.781818181818182,378028.636363636,3,728,728_2016_3,2016
BATI,Sir Edmund Bay,0,476932,1,0.518518518518518,247298.074074074,4,728,728_2016_4,2016
BATI,Sir Edmund Bay,0,475321,1,0.188888888888889,89782.8555555556,5,728,728_2016_5,2016
BATI,Sir Edmund Bay,0,473193,1,0.0388888888888889,18401.95,6,728,728_2016_6,2016
BATI,Sir Edmund Bay,0,472581,1,0.05,23629.05,7,728,728_2016_7,2016
BATI,Sir Edmund Bay,0,470862,1,0.105555555555556,49702.1,9,728,728_2016_9,2016
BATI,Sir Edmund Bay,0,470217,1,0.25,117554.25,10,728,728_2016_10,2016
BATI,Sir Edmund Bay,0,469654,1,1,469654,11,728,728_2016_11,2016
BATI,Sir Edmund Bay,0,468938,1,1.91111111111111,896192.622222222,12,728,728_2016_12,2016
BATI,Sir Edmund Bay,0,467588,1,1.04,486291.52,1,728,728_2017_1,2017
BATI,Sir Edmund Bay,0,463833,1,0.633333333333333,293760.9,2,728,728_2017_2,2017
BATI,Sir Edmund Bay,0,461507,1,0.276190476190476,127463.838095238,3,728,728_2017_3,2017
BATI,Sir Edmund Bay,0,459886,1,0.181481481481481,83460.7925925926,4,728,728_2017_4,2017
BATI,Sir Edmund Bay,0,427490,1,0.177777777777778,75998.2222222222,5,728,728_2017_5,2017
BATI,Sir Edmund Bay,0,356630,1,0.0555555555555556,19812.7777777778,6,728,728_2017_6,2017
BATI,Sir Edmund Bay,0,329468,1,0.194444444444444,64063.2222222222,7,728,728_2017_7,2017
BATI,Sir Edmund Bay,0,531626,1,0,0,1,728,728_2018_1,2018
BATI,Sir Edmund Bay,0,530648,1,0,0,2,728,728_2018_2,2018
BATI,Sir Edmund Bay,0,529348,1,0.080952380952381,42851.980952381,3,728,728_2018_3,2018
BATI,Sir Edmund Bay,0,527512,1,0.341666666666667,180233.266666667,4,728,728_2018_4,2018
BATI,Sir Edmund Bay,0,525482,1,0.0333333333333333,17516.0666666667,5,728,728_2018_5,2018
BATI,Sir Edmund Bay,0,524423,1,0.0277777777777778,14567.3055555556,6,728,728_2018_6,2018
BATI,Sir Edmund Bay,0,523898,1,0.0111111111111111,5821.08888888889,7,728,728_2018_7,2018
BATI,Sir Edmund Bay,0,523440,1,0.0444444444444444,23264,8,728,728_2018_8,2018
BATI,Sir Edmund Bay,0,522815,1,0.116666666666667,60995.0833333333,9,728,728_2018_9,2018
BATI,Sir Edmund Bay,0,522037,1,0.0611111111111111,31902.2611111111,10,728,728_2018_10,2018
BATI,Sir Edmund Bay,0,519434,1,0.222222222222222,115429.777777778,11,728,728_2018_11,2018
BATI,Sir Edmund Bay,0,518393,1,0.172222222222222,89278.7944444444,12,728,728_2018_12,2018
BATI,Sir Edmund Bay,0,517630,1,0.272222222222222,140910.388888889,1,728,728_2019_1,2019
BATI,Sir Edmund Bay,0,516404,1,0.561111111111111,289760.022222222,2,728,728_2019_2,2019
BATI,Sir Edmund Bay,0,514228,1,1.29259259259259,664687.303703704,3,728,728_2019_3,2019
BATI,Sir Edmund Bay,0,394200,1,0.906666666666667,357408,5,728,728_2019_5,2019
BATI,Sir Edmund Bay,0,368729,1,0.577777777777778,213043.422222222,6,728,728_2019_6,2019
BATI,Sir Edmund Bay,0,273211,1,0.3,81963.3,7,728,728_2019_7,2019
BATI,Sir Edmund Bay,0,177006,1,0.255555555555556,45234.8666666667,8,728,728_2019_8,2019
BATI,Sir Edmund Bay,0,549160,1,0,0,12,728,728_2019_12,2019
BATI,Swanson,0,514995,0,17.26,8888813.7,11,465,465_2003_11,2003
BATI,Swanson,0,445904,0,19.2666666666667,8591083.73333333,12,465,465_2003_12,2003
BATI,Swanson,0,272245,0,20.8666666666667,5680845.66666667,1,465,465_2004_1,2004
BATI,Swanson,0,239694,0,4.4,1054653.6,2,465,465_2004_2,2004
BATI,Swanson,0,455990,0,6.46666666666667,2948735.33333333,11,465,465_2004_11,2004
BATI,Swanson,0,482916,0,5.11666666666667,2470920.2,12,465,465_2004_12,2004
BATI,Swanson,0,523744,0,8.23333333333333,4312158.93333333,1,465,465_2005_1,2005
BATI,Swanson,0,536834,0,8.56666666666667,4598877.93333333,2,465,465_2005_2,2005
BATI,Swanson,0,536207,0,2.31666666666667,1242212.88333333,3,465,465_2005_3,2005
BATI,Swanson,0,535562,0,0.116666666666667,62482.2333333333,4,465,465_2005_4,2005
BATI,Swanson,0,534834,0,0.166666666666667,89139,5,465,465_2005_5,2005
BATI,Swanson,0,533470,0,1.5,800205,6,465,465_2005_6,2005
BATI,Swanson,0,531960,0,2.7,1436292,7,465,465_2005_7,2005
BATI,Swanson,0,531206,0,1.61666666666667,858783.033333333,8,465,465_2005_8,2005
BATI,Swanson,0,530080,0,11.4666666666667,6078250.66666667,9,465,465_2005_9,2005
BATI,Swanson,0,499248,0,11.5916666666667,5787116.4,10,465,465_2005_10,2005
BATI,Swanson,0,484691,0,5.66666666666667,2746582.33333333,11,465,465_2005_11,2005
BATI,Swanson,0,498392,0,17.8333333333333,8887990.66666667,12,465,465_2005_12,2005
BATI,Swanson,0,429544,0,0.0833333333333333,35795.3333333333,1,465,465_2006_1,2006
BATI,Swanson,0,297891,0,0,0,2,465,465_2006_2,2006
BATI,Swanson,0,278174,0,0.283333333333333,78815.9666666667,7,465,465_2006_7,2006
BATI,Swanson,0,556347,0,0.266666666666667,148359.2,8,465,465_2006_8,2006
BATI,Swanson,0,577610,0,2.18333333333333,1261115.16666667,9,465,465_2006_9,2006
BATI,Swanson,0,576236,0,3.46666666666667,1997618.13333333,10,465,465_2006_10,2006
BATI,Swanson,0,575530,0,3.28333333333333,1889656.83333333,11,465,465_2006_11,2006
BATI,Swanson,0,574987,0,4.71666666666667,2712022.01666667,12,465,465_2006_12,2006
BATI,Swanson,0,574707,0,7.63333333333333,4386930.1,1,465,465_2007_1,2007
BATI,Swanson,0,574550,0,1.88333333333333,1082069.16666667,2,465,465_2007_2,2007
BATI,Swanson,0,584669,0,0.35,204634.15,3,465,465_2007_3,2007
BATI,Swanson,0,582388,0,0,0,4,465,465_2007_4,2007
BATI,Swanson,0,581440,0,0,0,5,465,465_2007_5,2007
BATI,Swanson,0,574434,0,0.1,57443.4,6,465,465_2007_6,2007
BATI,Swanson,0,573601,0,0.55,315480.55,7,465,465_2007_7,2007
BATI,Swanson,0,573306,0,0.416666666666667,238877.5,8,465,465_2007_8,2007
BATI,Swanson,0,572900,0,1.06666666666667,611093.333333333,9,465,465_2007_9,2007
BATI,Swanson,0,572185,0,1.06666666666667,610330.666666667,10,465,465_2007_10,2007
BATI,Swanson,0,538528,0,1.11666666666667,601356.266666667,11,465,465_2007_11,2007
BATI,Swanson,0,621952,0,0.866666666666667,539025.066666667,9,465,465_2008_9,2008
BATI,Swanson,0,621474,0,1.26666666666667,787200.4,10,465,465_2008_10,2008
BATI,Swanson,0,620756,0,3.08333333333333,1913997.66666667,11,465,465_2008_11,2008
BATI,Swanson,0,620249,0,3.41666666666667,2119184.08333333,12,465,465_2008_12,2008
BATI,Swanson,0,619804,0,1.55,960696.2,1,465,465_2009_1,2009
BATI,Swanson,0,619472,0,0.766666666666667,474928.533333333,2,465,465_2009_2,2009
BATI,Swanson,0,619046,0,0.583333333333333,361110.166666667,3,465,465_2009_3,2009
BATI,Swanson,0,618694,0,0.05,30934.7,4,465,465_2009_4,2009
BATI,Swanson,0,618328,0,0.383333333333333,237025.733333333,5,465,465_2009_5,2009
BATI,Swanson,0,618043,0,0.1,61804.3,6,465,465_2009_6,2009
BATI,Swanson,0,617785,0,0.0333333333333333,20592.8333333333,7,465,465_2009_7,2009
BATI,Swanson,0,617306,0,0.466666666666667,288076.133333333,8,465,465_2009_8,2009
BATI,Swanson,0,616760,0,1.21666666666667,750391.333333333,9,465,465_2009_9,2009
BATI,Swanson,0,616618,0,3.96666666666667,2445918.06666667,10,465,465_2009_10,2009
BATI,Swanson,0,616302,0,6.26666666666667,3862159.2,11,465,465_2009_11,2009
BATI,Swanson,0,615832,0,3.15,1939870.8,12,465,465_2009_12,2009
BATI,Swanson,0,615272,0,0.15,92290.8,1,465,465_2010_1,2010
BATI,Swanson,0,614883,0,0.0333333333333333,20496.1,2,465,465_2010_2,2010
BATI,Swanson,0,614332,0,0.1,61433.2,3,465,465_2010_3,2010
BATI,Swanson,0,507372,0,0.05,25368.6,7,465,465_2010_7,2010
BATI,Swanson,0,509850,0,0.0666666666666667,33990,8,465,465_2010_8,2010
BATI,Swanson,0,509630,0,0.5,254815,9,465,465_2010_9,2010
BATI,Swanson,0,509316,0,2.91666666666667,1485505,10,465,465_2010_10,2010
BATI,Swanson,0,509070,0,3.41666666666667,1739322.5,11,465,465_2010_11,2010
BATI,Swanson,0,508722,0,1.38333333333333,703732.1,12,465,465_2010_12,2010
BATI,Swanson,0,508369,0,0.408333333333333,207584.008333333,1,465,465_2011_1,2011
BATI,Swanson,0,507868,0,0.0333333333333333,16928.9333333333,2,465,465_2011_2,2011
BATI,Swanson,0,507409,0,0.075,38055.675,3,465,465_2011_3,2011
BATI,Swanson,0,506971,0,0.0333333333333333,16899.0333333333,4,465,465_2011_4,2011
BATI,Swanson,0,506468,0,0.35,177263.8,5,465,465_2011_5,2011
BATI,Swanson,0,505751,0,0.241666666666667,122223.158333333,6,465,465_2011_6,2011
BATI,Swanson,0,504529,0,0.816666666666667,412032.016666667,7,465,465_2011_7,2011
BATI,Swanson,0,503320,0,1.05,528486,8,465,465_2011_8,2011
BATI,Swanson,0,492470,0,1.525,751016.75,9,465,465_2011_9,2011
BATI,Swanson,0,441455,0,3.075,1357474.125,10,465,465_2011_10,2011
BATI,Swanson,0,283980,0,4.63333333333333,1315774,11,465,465_2011_11,2011
BATI,Swanson,0,622037,0,0.1,62203.7,5,465,465_2012_5,2012
BATI,Swanson,0,612833,0,0.366666666666667,224705.433333333,7,465,465_2012_7,2012
BATI,Swanson,0,604010,0,1.38333333333333,835547.166666667,9,465,465_2012_9,2012
BATI,Swanson,0,601628,0,0.683333333333333,411112.466666667,10,465,465_2012_10,2012
BATI,Swanson,0,595102,0,0.966666666666667,575265.266666667,12,465,465_2012_12,2012
BATI,Swanson,0,593343,0,2.65,1572358.95,1,465,465_2013_1,2013
BATI,Swanson,0,586664,0,0.116666666666667,68444.1333333333,2,465,465_2013_2,2013
BATI,Swanson,0,582533,0,0.0166666666666667,9708.88333333333,3,465,465_2013_3,2013
BATI,Swanson,0,577337,0,0.075,43300.275,4,465,465_2013_4,2013
BATI,Swanson,0,573423,0,0.125,71677.875,5,465,465_2013_5,2013
BATI,Swanson,0,570519,0,0.366666666666667,209190.3,6,465,465_2013_6,2013
BATI,Swanson,0,568739,0,0.616666666666667,350722.383333333,7,465,465_2013_7,2013
BATI,Swanson,0,567127,0,1.18333333333333,671100.283333333,8,465,465_2013_8,2013
BATI,Swanson,0,563646,0,9.125,5143269.75,10,465,465_2013_10,2013
BATI,Swanson,0,561395,0,12,6736740,11,465,465_2013_11,2013
BATI,Swanson,0,558677,0,0,0,12,465,465_2013_12,2013
BATI,Swanson,0,554334,0,0.0333333333333333,18477.8,1,465,465_2014_1,2014
BATI,Swanson,0,538404,0,0.0666666666666667,35893.6,2,465,465_2014_2,2014
BATI,Swanson,0,537930,0,1.65,887584.5,12,465,465_2014_12,2014
BATI,Swanson,0,632811,0,6.41666666666667,4060537.25,1,465,465_2015_1,2015
BATI,Swanson,0,630646,0,6.91666666666667,4361968.16666667,2,465,465_2015_2,2015
BATI,Swanson,0,629660,0,1.78055555555556,1121144.61111111,3,465,465_2015_3,2015
BATI,Swanson,0,628807,0,0.2,125761.4,4,465,465_2015_4,2015
BATI,Swanson,0,627556,0,0.308333333333333,193496.433333333,5,465,465_2015_5,2015
BATI,Swanson,0,624715,0,0.55,343593.25,6,465,465_2015_6,2015
BATI,Swanson,0,622364,0,1.28333333333333,798700.466666667,7,465,465_2015_7,2015
BATI,Swanson,0,608316,0,1.2,729979.2,8,465,465_2015_8,2015
BATI,Swanson,0,554982,0,1.75,971218.5,10,465,465_2015_10,2015
BATI,Swanson,0,489845,0,2.03333333333333,996018.166666667,11,465,465_2015_11,2015
BATI,Swanson,0,1104776,0,0.6,662865.6,4,465,465_2016_4,2016
BATI,Swanson,0,1119340,0,0.2,223868,5,465,465_2016_5,2016
BATI,Swanson,0,1096991,0,0.316666666666667,347380.483333333,6,465,465_2016_6,2016
BATI,Swanson,0,1076478,0,0.366666666666667,394708.6,7,465,465_2016_7,2016
BATI,Swanson,0,1061146,0,0.208333333333333,221072.083333333,8,465,465_2016_8,2016
BATI,Swanson,0,890960,0,0.616666666666667,549425.333333333,9,465,465_2016_9,2016
BATI,Swanson,0,683452,0,0.625,427157.5,10,465,465_2016_10,2016
BATI,Swanson,0,662266,0,2.45833333333333,1628070.58333333,11,465,465_2016_11,2016
BATI,Swanson,0,661299,0,3.39166666666667,2242905.775,12,465,465_2016_12,2016
BATI,Swanson,0,659920,0,2.86666666666667,1891770.66666667,1,465,465_2017_1,2017
BATI,Swanson,0,708954,0,0.5,354477,2,465,465_2017_2,2017
BATI,Swanson,0,691048,0,0.141666666666667,97898.4666666667,3,465,465_2017_3,2017
BATI,Swanson,0,656501,0,0.1,65650.1,4,465,465_2017_4,2017
BATI,Swanson,0,655147,0,0.075,49136.025,5,465,465_2017_5,2017
BATI,Swanson,0,653617,0,0.230769230769231,150834.692307692,6,465,465_2017_6,2017
BATI,Swanson,0,651309,0,0.63,410324.67,7,465,465_2017_7,2017
BATI,Swanson,0,624648,0,1.3125,819850.5,8,465,465_2017_8,2017
BATI,Swanson,0,579522,0,1.94695787831513,1128304.92355694,9,465,465_2017_9,2017
BATI,Swanson,0,502724,0,3.56538461538462,1792404.41538462,10,465,465_2017_10,2017
BATI,Swanson,0,362386,0,3.26666666666667,1183794.26666667,11,465,465_2017_11,2017
BATI,Swanson,0,945086,0,0,0,4,465,465_2018_4,2018
