farm_name,year,month,inventory,lep_av,lep_tot,cal_av,cal_tot,farm_num,ktc,hump_sarg_doc
Cypress Harbour,2019,10,24191,0.179166666666667,4334.220833333341,0,0,7,Broughton,Other
Cypress Harbour,2019,11,23904,0.266666666666667,6374.400000000008,0.0333333333333333,796.7999999999992,7,Broughton,Other
Cypress Harbour,2019,12,20469,0.638888888888889,13077.416666666668,0.0944444444444444,1933.1833333333325,7,Broughton,Other
Doctors Islets,2004,5,678349,1.3,881853.7000000001,0.116666666666667,79140.71666666689,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2004,6,672142,4.06666666666667,2733377.466666669,0.0333333333333333,22404.733333333308,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2004,7,665414,0,0,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2004,8,659780,0.0333333333333333,21992.666666666642,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2004,9,656978,0,0,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2004,10,656478,0.0333333333333333,21882.599999999977,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2004,11,655238,0.3,196571.4,0.233333333333333,152888.86666666646,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2004,12,654812,1.8,1178661.6,0.65,425627.8,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,1,602694,2.1,1265657.4000000001,0.7,421885.8,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,2,551250,2.1,1157625,0.45,248062.5,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,4,549097,0.05,27454.850000000002,0.0333333333333333,18303.233333333315,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,5,547948,0.366666666666667,200914.26666666684,0.233333333333333,127854.53333333315,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,6,546181,0.25,136545.25,0.0666666666666667,36412.06666666668,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,7,538907,0.25,134726.75,0.0666666666666667,35927.133333333346,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,8,530942,0.6,318565.2,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,9,524626,0.2,104925.20000000001,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,10,402564,2.15,865512.6,0.483333333333333,194572.59999999986,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2005,11,370690,3.95,1464225.5,0.383333333333333,142097.83333333323,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2006,1,5009,1.8,9016.2,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2006,9,581168,0.216666666666667,125919.73333333353,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2006,10,581040,0.616666666666667,358308.00000000023,0.0833333333333333,48419.99999999998,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2006,11,580614,1.25,725767.5,0.183333333333333,106445.8999999998,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2006,12,579910,2.38333333333333,1382118.8333333316,0.233333333333333,135312.33333333314,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,1,579156,1.45,839776.2,0.183333333333333,106178.5999999998,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,2,578300,1.31666666666667,761428.3333333352,0.283333333333333,163851.66666666648,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,3,577264,0.383333333333333,221284.53333333315,0.0166666666666667,9621.066666666686,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,4,575641,0.0166666666666667,9594.016666666686,0.0666666666666667,38376.06666666668,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,5,575494,0.0166666666666667,9591.566666666686,0.0166666666666667,9591.566666666686,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,6,574903,0.05,28745.15,0.0333333333333333,19163.433333333312,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,7,573584,0.216666666666667,124276.53333333353,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,8,568074,0.116666666666667,66275.30000000019,0.05,28403.7,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,9,563340,0.0666666666666667,37556.000000000015,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,10,562561,0.483333333333333,271904.48333333316,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,11,560753,0.15,84112.95,0.0333333333333333,18691.76666666665,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2007,12,560117,0.766666666666667,429423.03333333356,0.316666666666667,177370.3833333335,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2008,9,576054,0.0833333333333333,48004.49999999998,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2008,10,575581,0.8,460464.80000000005,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2008,11,574671,0.95,545937.45,0.116666666666667,67044.95000000019,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2008,12,574176,0.533333333333333,306227.1999999998,0.833333333333333,478479.9999999998,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,1,573480,0.816666666666667,468342.0000000002,0.133333333333333,76463.99999999981,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,2,572816,0.2,114563.20000000001,0.0166666666666667,9546.933333333352,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,3,572350,0.0833333333333333,47695.833333333314,0.0333333333333333,19078.333333333314,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,4,571799,0.0333333333333333,19059.966666666645,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,5,571368,0.1,57136.8,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,6,570896,0.05,28544.800000000003,0.0166666666666667,9514.933333333352,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,7,570630,0,0,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,8,537362,0,0,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,9,459847,0.0333333333333333,15328.233333333317,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,10,432929,0.166666666666667,72154.83333333347,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2009,11,432389,1.53333333333333,662996.4666666653,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,5,493372,0.45,222017.4,0.533333333333333,263131.73333333316,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,6,483747,0.316666666666667,153186.55000000016,0.0666666666666667,32249.800000000014,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,7,480210,0.366666666666667,176077.00000000015,0.0166666666666667,8003.500000000016,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,8,478360,0.266666666666667,127562.66666666682,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,9,477820,0.166666666666667,79636.66666666682,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,10,477168,0.116666666666667,55669.60000000016,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,11,476850,0.25,119212.5,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2010,12,461414,0.383333333333333,176875.36666666652,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,1,457041,0.0666666666666667,30469.400000000012,0.0166666666666667,7617.350000000016,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,2,456640,0.05,22832,0.0166666666666667,7610.666666666682,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,3,456112,0,0,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,4,455767,0.01,4557.67,0.015,6836.505,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,5,455384,0.266666666666667,121435.73333333348,0.208333333333333,94871.66666666653,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,6,454781,0.65,295607.65,0.133333333333333,60637.466666666514,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,7,454032,0.05,22701.600000000002,0.0166666666666667,7567.200000000015,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,8,452929,0.15,67939.34999999999,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,9,452065,0.0833333333333333,37672.08333333332,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,10,450646,0.316666666666667,142704.5666666668,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,11,449998,0.13,58499.740000000005,0.08,35999.840000000004,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2011,12,448800,1.53333333333333,688159.9999999986,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2012,5,597603,0.0916666666666667,54780.27500000002,0.108333333333333,64740.3249999998,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2012,7,590650,0.133333333333333,78753.33333333314,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2012,8,586055,0.0166666666666667,9767.583333333354,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2012,9,585171,0.0466666666666667,27307.980000000018,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2012,10,584787,0,0,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2012,11,584609,0.35,204613.15,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2012,12,581272,0.266666666666667,155005.86666666687,0.0833333333333333,48439.333333333314,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,1,557659,0.366666666666667,204474.96666666685,3.5,1951806.5,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,2,552862,0.05,27643.100000000002,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,3,548586,0.0444444444444444,24381.599999999973,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,4,538906,0.05,26945.300000000003,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,5,530512,0.0333333333333333,17683.733333333315,0.0333333333333333,17683.733333333315,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,6,527295,0.0583333333333333,30758.87499999998,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,7,525346,0.0333333333333333,17511.533333333315,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,8,522416,0.133333333333333,69655.46666666649,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,9,521642,0.283333333333333,147798.56666666648,0.00833333333333333,4347.016666666665,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,10,468532,0.7,327972.39999999997,0.18,84335.76,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,11,416397,1.16666666666667,485796.5000000014,0.0666666666666667,27759.80000000001,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2013,12,415510,1.60714285714286,667783.9285714298,0.0857142857142857,35615.142857142855,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,5,1099550,0.8,879640,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,6,1096177,0.383333333333333,420201.183333333,0.0583333333333333,63943.6583333333,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,7,1088470,0.15,163270.5,0.05,54423.5,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,8,1086339,0.216666666666667,235373.45000000036,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,9,1084864,0.216666666666667,235053.86666666705,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,10,1082966,0.166666666666667,180494.3333333337,0.0166666666666667,18049.43333333337,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,11,1081448,0.133333333333333,144193.0666666663,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2014,12,459299,0.516666666666667,237304.4833333335,0.116666666666667,53584.883333333484,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,1,454514,2.66666666666667,1212037.333333335,0.6,272708.39999999997,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,2,449570,3.18333333333333,1431131.166666665,0.1,44957,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,3,447736,0.719444444444444,322121.1777777776,0.0666666666666667,29849.06666666668,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,4,447239,0.183333333333333,81993.8166666665,0.0333333333333333,14907.96666666665,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,5,446811,0.0666666666666667,29787.400000000012,0.241666666666667,107979.32500000014,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,6,444708,0.691666666666667,307589.7000000001,0.25,111177,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,7,443131,0.3,132939.3,0.0166666666666667,7385.516666666682,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,8,441571,0.366666666666667,161909.3666666668,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,9,262552,0.2,52510.4,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2015,10,129804,0.233333333333333,30287.59999999996,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,4,376198,2.41666666666667,909145.1666666679,0.566666666666667,213178.86666666679,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,5,520160,1.34285714285714,698500.57142857,1.24285714285714,646484.57142857,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,6,515779,0.266666666666667,137541.06666666683,0.133333333333333,68770.53333333317,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,7,513175,0.141666666666667,72699.79166666683,0.0166666666666667,8552.916666666684,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,8,511462,0.45,230157.9,0.05,25573.100000000002,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,9,510187,0.491666666666667,250841.94166666683,0.00833333333333333,4251.558333333332,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,10,507763,0.455555555555556,231314.25555555578,0.0166666666666667,8462.716666666684,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,11,504039,1.09166666666667,550242.5750000016,0.325,163812.67500000002,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2016,12,499760,1.575,787122,0.247222222222222,123551.77777777766,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,1,329235,2.14166666666667,705111.6250000012,0.275,90539.62500000001,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,2,245130,1.375,337053.75,2.025,496388.25,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,3,405853,0.457692307692308,185755.79615384628,0.0384615384615385,15609.730769230784,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,4,388695,0.195,75795.52500000001,0.095,36926.025,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,5,483225,0.158333333333333,76510.62499999984,0.0916666666666667,44295.625000000015,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,6,384941,0.15,57741.15,0.07,26945.870000000003,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,7,383020,0.2,76604,0.045,17235.899999999998,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,8,320290,0.14,44840.600000000006,0.07,22420.300000000003,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,9,267111,0.196153846153846,52394.84999999996,0.0153846153846154,4109.400000000004,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,10,232016,0.477777777777778,110852.08888888895,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2017,11,113970,0.44,50146.8,0.115,13106.550000000001,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,5,712526,0,0,0.0166666666666667,11875.433333333358,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,6,711517,0.1,71151.7,0,0,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,7,707019,0.0958333333333333,67755.98749999997,0.0166666666666667,11783.650000000025,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,8,704009,0.095,66880.855,0.005,3520.045,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,9,701124,0.0409090909090909,28682.345454545448,0.00909090909090909,6373.854545454546,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,10,697359,0.0769230769230769,53642.999999999985,0.0730769230769231,50960.85000000001,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,11,693096,0.51,353478.96,0.365,252980.04,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2018,12,593150,0.453846153846154,269198.84615384624,0.823076923076923,488208.0769230769,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,1,390825,0.6,234495,3.27727272727273,1280840.1136363647,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,2,370094,0.670833333333333,248271.39166666652,4.44583333333333,1645376.2416666655,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,3,368427,0.283333333333333,104387.64999999988,0.983333333333333,362286.5499999999,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,4,367380,0.14375,52810.87499999999,0.171875,63143.4375,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,5,365909,0.0590909090909091,21621.895454545458,0.168181818181818,61539.24090909084,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,6,364238,0.07,25496.660000000003,0.16,58278.08,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,7,361386,0.133333333333333,48184.79999999988,0.0125,4517.325,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,8,358330,0.125,44791.25,0.0125,4479.125,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,9,351744,0.213636363636364,75145.30909090923,0.00454545454545455,1598.8363636363651,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Doctors Islets,2019,10,294102,0.47,138227.94,0.055,16175.61,22,Knight Tribune Corridor,Humphrey-Sargeaunt-Doctors Triangle
Glacier Falls,2003,10,653730,4.68333333333333,3061635.4999999977,0.15,98059.5,6,Broughton,Other
Glacier Falls,2003,11,653014,4.66666666666667,3047398.6666666684,1.36666666666667,892452.4666666689,6,Broughton,Other
Glacier Falls,2003,12,651886,3.46666666666667,2259871.4666666687,0.833333333333333,543238.3333333331,6,Broughton,Other
Glacier Falls,2004,1,651236,0.4,260494.40000000002,0,0,6,Broughton,Other
Glacier Falls,2004,2,650995,0.1,65099.5,0,0,6,Broughton,Other
Glacier Falls,2004,3,650270,0.0333333333333333,21675.666666666642,0.0333333333333333,21675.666666666642,6,Broughton,Other
Glacier Falls,2004,4,648700,0.488888888888889,317142.2222222223,0.0222222222222222,14415.55555555554,6,Broughton,Other
Glacier Falls,2004,5,647541,2.75,1780737.75,0.65,420901.65,6,Broughton,Other
Glacier Falls,2004,6,646913,10.2666666666667,6641640.133333354,0.933333333333333,603785.4666666664,6,Broughton,Other
Glacier Falls,2004,7,634237,6.53333333333333,4143681.733333331,0.0666666666666667,42282.46666666668,6,Broughton,Other
Glacier Falls,2004,8,627289,0.733333333333333,460011.9333333331,0,0,6,Broughton,Other
Glacier Falls,2004,9,508572,0.533333333333333,271238.39999999985,0.1,50857.200000000004,6,Broughton,Other
Glacier Falls,2005,9,511371,0.0833333333333333,42614.249999999985,0,0,6,Broughton,Other
Glacier Falls,2005,10,616107,2.01,1238375.0699999998,3.41,2100924.87,6,Broughton,Other
Glacier Falls,2005,11,613982,1.53333333333333,941439.0666666647,1.01666666666667,624215.0333333353,6,Broughton,Other
Glacier Falls,2005,12,613098,1.91666666666667,1175104.500000002,0.716666666666667,439386.9000000002,6,Broughton,Other
Glacier Falls,2006,1,612467,1.8,1102440.6,0.366666666666667,224571.2333333335,6,Broughton,Other
Glacier Falls,2006,2,611692,1.93333333333333,1182604.5333333313,0,0,6,Broughton,Other
Glacier Falls,2007,8,617016,0.116666666666667,71985.2000000002,0,0,6,Broughton,Other
Glacier Falls,2007,9,616385,1.75,1078673.75,0,0,6,Broughton,Other
Glacier Falls,2007,10,616036,1.91666666666667,1180735.6666666688,0.0833333333333333,51336.333333333314,6,Broughton,Other
Glacier Falls,2007,11,615682,2.2,1354500.4000000001,0.233333333333333,143659.13333333313,6,Broughton,Other
Glacier Falls,2007,12,615525,2.06666666666667,1272085.000000002,0.15,92328.75,6,Broughton,Other
Glacier Falls,2008,1,615026,1.5,922539,0.25,153756.5,6,Broughton,Other
Glacier Falls,2008,3,614534,0.15,92180.09999999999,0,0,6,Broughton,Other
Glacier Falls,2008,4,614204,0.05,30710.2,0,0,6,Broughton,Other
Glacier Falls,2008,5,613875,0,0,0.45,276243.75,6,Broughton,Other
Glacier Falls,2008,6,613529,0.116666666666667,71578.38333333354,0.15,92029.34999999999,6,Broughton,Other
Glacier Falls,2008,7,376217,0.216666666666667,81513.68333333347,0.0833333333333333,31351.416666666653,6,Broughton,Other
Glacier Falls,2008,8,375874,0.383333333333333,144085.0333333332,0,0,6,Broughton,Other
Glacier Falls,2008,9,375486,0.35,131420.1,0.0166666666666667,6258.100000000013,6,Broughton,Other
Glacier Falls,2008,10,374854,1.1,412339.4,0.0333333333333333,12495.13333333332,6,Broughton,Other
Glacier Falls,2009,8,421123,0.3,126336.9,0,0,6,Broughton,Other
Glacier Falls,2009,9,420630,0.316666666666667,133199.50000000015,0,0,6,Broughton,Other
Glacier Falls,2009,10,420154,3.55,1491546.7,0.05,21007.7,6,Broughton,Other
Glacier Falls,2009,11,419596,5.41666666666667,2272811.666666668,0.566666666666667,237771.0666666668,6,Broughton,Other
Glacier Falls,2009,12,419368,2.23333333333333,936588.5333333318,0.0833333333333333,34947.33333333332,6,Broughton,Other
Glacier Falls,2010,1,418920,0.216666666666667,90766.00000000015,0,0,6,Broughton,Other
Glacier Falls,2010,2,418424,0.5,209212,0,0,6,Broughton,Other
Glacier Falls,2010,3,418133,0.5,209066.5,0.166666666666667,69688.83333333347,6,Broughton,Other
Glacier Falls,2010,4,417516,0.333333333333333,139171.99999999985,0.316666666666667,132213.40000000014,6,Broughton,Other
Glacier Falls,2010,5,417011,0.985714285714286,411053.7000000001,3.83571428571429,1599535.0500000017,6,Broughton,Other
Glacier Falls,2010,6,416538,0.25,104134.5,0.566666666666667,236038.20000000013,6,Broughton,Other
Glacier Falls,2010,7,415782,0.05,20789.100000000002,0.0666666666666667,27718.80000000001,6,Broughton,Other
Glacier Falls,2010,8,414897,0.266666666666667,110639.20000000014,0,0,6,Broughton,Other
Glacier Falls,2010,9,324718,0.483333333333333,156947.03333333324,0.0666666666666667,21647.866666666676,6,Broughton,Other
Glacier Falls,2010,10,235038,0.55,129270.90000000001,0.2,47007.600000000006,6,Broughton,Other
Glacier Falls,2010,11,234778,0.566666666666667,133040.86666666676,0.933333333333333,219126.13333333324,6,Broughton,Other
Glacier Falls,2011,8,345353,0.0666666666666667,23023.533333333344,0,0,6,Broughton,Other
Glacier Falls,2011,9,344752,0.666666666666667,229834.66666666677,0,0,6,Broughton,Other
