obs_num,farm_num,year,inventory,chal_av,lep_av_mot,lep_av_fem,cal_av,farm_name,month
1643,19,2001,6694,NA,NA,NA,NA,Potts Bay,11
1644,19,2001,6416,NA,NA,NA,NA,Potts Bay,12
1645,19,2002,19880,NA,NA,NA,NA,Potts Bay,1
1646,19,2002,19782,NA,NA,NA,NA,Potts Bay,2
1647,19,2002,19746,NA,NA,NA,NA,Potts Bay,3
1648,19,2002,19705,NA,NA,NA,NA,Potts Bay,4
1649,19,2002,19665,NA,NA,NA,NA,Potts Bay,5
1650,19,2002,19890,NA,NA,NA,NA,Potts Bay,6
1651,19,2002,7386,NA,NA,NA,NA,Potts Bay,7
1652,19,2002,5527,NA,NA,NA,NA,Potts Bay,8
1653,19,2002,5300,NA,NA,NA,NA,Potts Bay,9
1654,19,2002,5098,NA,NA,NA,NA,Potts Bay,10
1655,19,2002,4411,NA,NA,NA,NA,Potts Bay,11
1656,19,2002,4322,NA,NA,NA,NA,Potts Bay,12
1657,19,2003,1550,NA,NA,4.4,0.15,Potts Bay,1
1658,19,2003,26406,29,16.4,8.8,0.3,Potts Bay,2
1659,19,2003,26322,22.3,8.5,4.3,0,Potts Bay,3
1660,19,2003,29904,0.1,2.03,1.03,1.5,Potts Bay,4
1661,19,2003,29870,0.35,0.9,0.6,1.55,Potts Bay,5
1662,19,2003,29626,0.45,1.2,0.85,1.45,Potts Bay,6
1663,19,2003,30000,0.15,0.3,0.1,1.2,Potts Bay,7
1664,19,2003,6500,0.4,0.5,0.2,2.3,Potts Bay,8
1665,19,2003,6000,NA,9.79,3.0500000000000003,7.0649999999999995,Potts Bay,9
1666,19,2003,6000,4.48,19.08,5.9,11.83,Potts Bay,10
1667,19,2003,5500,0.43,3.47,0.67,3.7,Potts Bay,11
1668,19,2003,3000,1.57,8.07,2.3,15.53,Potts Bay,12
1669,19,2004,1745,5.65,35.35,19.4,28.9,Potts Bay,1
1670,19,2004,38000,0,10.8,6.5,0.5,Potts Bay,2
1671,19,2004,37831,0.1,0.8,0.4,0.4,Potts Bay,3
1672,19,2004,37283,0,0.09,0.07,0.05,Potts Bay,4
1673,19,2004,37253,0.2,0.45,0.2,0.1,Potts Bay,5
1674,19,2004,15803,0.3,0.55,0.05,0,Potts Bay,6
1675,19,2004,5669,0.8,1.5,0.5,0,Potts Bay,7
1676,19,2004,5000,0.47,0.8,0.2,0,Potts Bay,8
1677,19,2004,4000,0.6,2.2,1,0.1,Potts Bay,9
1678,19,2004,3000,0,9.45,5.7,2.95,Potts Bay,10
1679,19,2004,2000,3.3,7.07,4.13,0,Potts Bay,11
1680,19,2004,1000,0.73,3.15,1.8,0,Potts Bay,12
1681,19,2005,1000,1.85,20.7,14.9,0.6,Potts Bay,1
1682,19,2005,NA,NA,NA,NA,NA,Potts Bay,2
1683,19,2005,26728,0,3.85,3.35,0,Potts Bay,3
1684,19,2005,20000,NA,1.99,1.7,0,Potts Bay,4
1685,19,2005,10140,0.1,0.13,0.05,0,Potts Bay,5
1686,19,2005,20000,NA,0.4,0.1,0.01,Potts Bay,6
1687,19,2005,20000,0.88,0.67,0.15,0.02,Potts Bay,7
1688,19,2005,20000,2.45,4.55,0.8,0.1,Potts Bay,8
1689,19,2005,20000,0.15,0.1,0,0,Potts Bay,9
1690,19,2005,20000,NA,1.175,0,0.825,Potts Bay,10
1691,19,2005,20000,19,2.25,0,1.65,Potts Bay,11
1692,19,2005,20000,NA,8.415,1.75,2.45,Potts Bay,12
1693,19,2006,20000,28.92,14.58,3.5,3.25,Potts Bay,1
1694,19,2006,20000,NA,9.24,2.925,1.625,Potts Bay,2
1695,19,2006,28371,0.55,3.9,2.35,0,Potts Bay,3
1696,19,2006,27948,0,0.15,0.05,0,Potts Bay,4
1697,19,2006,22049,0.33,0.03,0.03,0,Potts Bay,5
1698,19,2006,20000,NA,NA,0.5,0.2,Potts Bay,6
1699,19,2006,20000,NA,NA,1,0.4,Potts Bay,7
1700,19,2006,20000,11.6,3.95,1.575,0.6,Potts Bay,8
1701,19,2006,20000,NA,5.95,2.6525,2.8649999999999998,Potts Bay,9
1702,19,2006,20000,23.48,7.95,3.73,5.13,Potts Bay,10
1703,19,2006,20000,NA,9.275,4.98,2.58,Potts Bay,11
1704,19,2006,20000,32.5,10.6,6.23,0.03,Potts Bay,12
1705,19,2007,3066,NA,12,7.5,0.04,Potts Bay,1
1706,19,2007,13983,0.15,3.4,2.45,0.05,Potts Bay,2
1707,19,2007,14179,0.45,0.55,0.2,0.45,Potts Bay,3
1708,19,2007,14136,0.8,0,0,0.1,Potts Bay,4
1709,19,2007,14027,NA,NA,0,0.6,Potts Bay,5
1710,19,2007,12020,NA,NA,0.05,1.2,Potts Bay,6
1711,19,2007,11117,3,0.35,0.1,1.9,Potts Bay,7
1712,19,2007,10140,NA,1.55,0.65,1,Potts Bay,8
1713,19,2007,7571,0,2.75,1.2,0.1,Potts Bay,9
1714,19,2007,7429,0.9,2.3,1.2,0,Potts Bay,10
1715,19,2007,5312,3.65,1.4,0.3,0.25,Potts Bay,11
1716,19,2007,2786,0.7,4.15,3.2,0,Potts Bay,12
1717,19,2008,NA,NA,NA,NA,NA,Potts Bay,1
1718,19,2008,NA,NA,NA,NA,NA,Potts Bay,2
1719,19,2008,35800,2.15,4.4,3.1,0,Potts Bay,3
1720,19,2008,35557,0.05,0.9,0.6,0,Potts Bay,4
1721,19,2008,35411,0.83,0.2,0.03,0.2,Potts Bay,5
1722,19,2008,30188,0.13,0.27,0.02,0.12,Potts Bay,6
1723,19,2008,21000,0.08,0.15,0.07,0.03,Potts Bay,7
1724,19,2008,20000,0.68,0.13,0,0.03,Potts Bay,8
1725,19,2008,17000,0.95,0.35,0.03,0.08,Potts Bay,9
1726,19,2008,17000,0.88,0.85,0.38,0,Potts Bay,10
1727,19,2008,16000,7.55,2.15,1.23,1.25,Potts Bay,11
1728,19,2008,15000,NA,3.45,2.08,2.5,Potts Bay,12
1729,19,2009,23147,NA,4,2.8,3.5,Potts Bay,1
1730,19,2009,28173,0.15,0.53,0.1,0,Potts Bay,2
1731,19,2009,17554,0,0,0,0,Potts Bay,3
1732,19,2009,17526,0.12,0.15,0.04,0,Potts Bay,4
1733,19,2009,16335,0,0,0,0,Potts Bay,5
1734,19,2009,16609,0.05,0.03,0,0,Potts Bay,6
1735,19,2009,13282,0.3,0.45,0.13,0.25,Potts Bay,7
1736,19,2009,13265,1.775,0.475,0.1,0.1,Potts Bay,8
1737,19,2009,13238.5,NA,1.6625,0.5900000000000001,0.05,Potts Bay,9
1738,19,2009,13212,0.9,2.85,1.08,0,Potts Bay,10
1739,19,2009,13107,1.65,7.95,6.075,0.2,Potts Bay,11
1740,19,2009,13071,10.7,22.55,7.75,4.2,Potts Bay,12
1741,20,2000,37959,NA,NA,NA,NA,Port Elizabeth,1
1742,20,2000,NA,NA,NA,NA,NA,Port Elizabeth,2
1743,20,2000,NA,NA,NA,NA,NA,Port Elizabeth,3
1744,20,2000,NA,NA,NA,NA,NA,Port Elizabeth,4
1745,20,2000,NA,NA,NA,NA,NA,Port Elizabeth,5
1746,20,2000,NA,NA,NA,NA,NA,Port Elizabeth,6
1747,20,2000,NA,NA,NA,NA,NA,Port Elizabeth,7
1748,20,2000,NA,NA,NA,NA,NA,Port Elizabeth,8
1749,20,2000,397165,NA,NA,NA,NA,Port Elizabeth,9
1750,20,2000,396933,NA,NA,NA,NA,Port Elizabeth,10
1751,20,2000,396744,NA,NA,NA,NA,Port Elizabeth,11
1752,20,2000,396565,NA,NA,NA,NA,Port Elizabeth,12
1753,20,2001,396299,NA,NA,NA,NA,Port Elizabeth,1
1754,20,2001,396293,NA,NA,NA,NA,Port Elizabeth,2
1755,20,2001,395945,NA,NA,NA,NA,Port Elizabeth,3
1756,20,2001,395728,NA,NA,NA,NA,Port Elizabeth,4
1757,20,2001,395539,NA,NA,NA,NA,Port Elizabeth,5
1758,20,2001,395311,NA,NA,7,0,Port Elizabeth,6
1759,20,2001,392362,7.1,19.55,10,0,Port Elizabeth,7
1760,20,2001,389593,NA,NA,10,0,Port Elizabeth,8
1761,20,2001,290889,NA,NA,11,0,Port Elizabeth,9
1762,20,2001,219719,NA,NA,12,0,Port Elizabeth,10
1763,20,2001,68112,NA,NA,13,0,Port Elizabeth,11
1764,20,2001,8129,NA,NA,14,0,Port Elizabeth,12
1765,20,2002,NA,NA,NA,NA,NA,Port Elizabeth,1
1766,20,2002,NA,NA,NA,NA,NA,Port Elizabeth,2
1767,20,2002,NA,NA,NA,NA,NA,Port Elizabeth,3
1768,20,2002,962597,NA,NA,NA,NA,Port Elizabeth,4
1769,20,2002,1276845,NA,NA,NA,NA,Port Elizabeth,5
1770,20,2002,1255645,NA,NA,NA,NA,Port Elizabeth,6
1771,20,2002,1193270,NA,NA,NA,NA,Port Elizabeth,7
1772,20,2002,1139780,NA,NA,NA,NA,Port Elizabeth,8
1773,20,2002,1135008,NA,NA,NA,NA,Port Elizabeth,9
1774,20,2002,1130236,NA,NA,NA,NA,Port Elizabeth,10
1775,20,2002,1128871,NA,NA,NA,NA,Port Elizabeth,11
1776,20,2002,605921,3.4,1.8,0.85,0,Port Elizabeth,12
1777,20,2003,574017,4.5,1.6,0.6,0.2,Port Elizabeth,1
1778,20,2003,570726,0.1,0.1,0,0,Port Elizabeth,2
1779,20,2003,577771,0.3,0,0,0,Port Elizabeth,3
1780,20,2003,577271,0.2,0,0,0.05,Port Elizabeth,4
1781,20,2003,576797,0.77,0.13,0,1.47,Port Elizabeth,5
1782,20,2003,570480,1.1,0.2,0.05,2.5,Port Elizabeth,6
1783,20,2003,556691.5,0.1,0.2,0.1,1,Port Elizabeth,7
1784,20,2003,542903,0.3,0.9,0.5,0.3,Port Elizabeth,8
1785,20,2003,501067.5,0,2.4,1.2,0,Port Elizabeth,9
1786,20,2003,459232,0.45,5.15,2.45,0.5,Port Elizabeth,10
1787,20,2003,373873,0.3,5.07,3,0.33,Port Elizabeth,11
1788,20,2003,355903,2.03,7.93,3.53,3.1,Port Elizabeth,12
1789,20,2004,231784,2.7,10.1,4.95,2.15,Port Elizabeth,1
1790,20,2004,230656,NA,5.3,2.725,1.075,Port Elizabeth,2
1791,20,2004,220510,0,0.5,0.5,0,Port Elizabeth,3
1792,20,2004,35116,NA,NA,0.2,0,Port Elizabeth,4
1793,20,2004,NA,NA,NA,NA,NA,Port Elizabeth,5
1794,20,2004,NA,NA,NA,NA,NA,Port Elizabeth,6
1795,20,2004,NA,NA,NA,NA,NA,Port Elizabeth,7
1796,20,2004,NA,NA,NA,NA,NA,Port Elizabeth,8
1797,20,2004,NA,NA,NA,NA,NA,Port Elizabeth,9
1798,20,2004,82348,NA,NA,0.7,0.2,Port Elizabeth,10
1799,20,2004,386567,5.2,0.47,1.47,0.03,Port Elizabeth,11
1800,20,2004,420494,7.22,2.45,0.87,0,Port Elizabeth,12
1801,20,2005,521327,7.69,4.27,1.43,1.97,Port Elizabeth,1
1802,20,2005,520163.5,4.05,5.57,1.9,2.15,Port Elizabeth,2
1803,20,2005,519000,NA,3.0500000000000003,1.04,1.085,Port Elizabeth,3
1804,20,2005,517990,0.1,0.53,0.18,0.02,Port Elizabeth,4
1805,20,2005,516367,1.73,0.68,0.32,0.27,Port Elizabeth,5
1806,20,2005,515000,2.13,1.12,0.45,0.18,Port Elizabeth,6
1807,20,2005,476247,0.2,6.1,2.67,0.07,Port Elizabeth,7
1808,20,2005,457213,0.28,5.33,3.28,0,Port Elizabeth,8
1809,20,2005,438239,2.45,13.5,6.98,0.05,Port Elizabeth,9
1810,20,2005,425669,0.92,10.87,6.03,0,Port Elizabeth,10
1811,20,2005,424141,0.88,12.23,6.92,0.27,Port Elizabeth,11
1812,20,2005,352936,0.72,19.82,14.85,7.05,Port Elizabeth,12
1813,20,2006,245038,0.23,3.43,2.24,0,Port Elizabeth,1
1814,20,2006,234085,0,0.07,0,0,Port Elizabeth,2
1815,20,2006,166178,0.05,0.15,0.08,0.05,Port Elizabeth,3
1816,20,2006,NA,NA,NA,NA,NA,Port Elizabeth,4
1817,20,2006,NA,NA,NA,NA,NA,Port Elizabeth,5
1818,20,2006,NA,NA,NA,NA,NA,Port Elizabeth,6
1819,20,2006,NA,NA,NA,NA,NA,Port Elizabeth,7
1820,20,2006,NA,NA,NA,NA,NA,Port Elizabeth,8
1821,20,2006,240852,NA,NA,0.06,0.47,Port Elizabeth,9
1822,20,2006,546989,0.68,0.63,0.07,0.07,Port Elizabeth,10
1823,20,2006,546655,1.4666666,2.7,0.3833333,0.1166666,Port Elizabeth,11
1824,20,2006,546292,1.63,2.2,1.12,0.17,Port Elizabeth,12
1825,20,2007,545161,3.6666666,3.6,1.3416666,0.6,Port Elizabeth,1
1826,20,2007,544850,0.36,1.08,0.38,0.03,Port Elizabeth,2
1827,20,2007,544650,0.07,0.2,0.03,0,Port Elizabeth,3
1828,20,2007,544415,0.2,0,0,0,Port Elizabeth,4
1829,20,2007,543930,0.42,0.17,0.02,0.02,Port Elizabeth,5
1830,20,2007,534492,0.13,0.43,0.08,0,Port Elizabeth,6
1831,20,2007,533769,0.03,1.02,0.45,0.02,Port Elizabeth,7
1832,20,2007,524334,0.07,1.02,0.55,0,Port Elizabeth,8
1833,20,2007,520619,0.18,2.12,0.93,0.03,Port Elizabeth,9
1834,20,2007,517313,0.25,2.48,1.03,0,Port Elizabeth,10
1835,20,2007,508130,0.08,2.72,1.28,0.05,Port Elizabeth,11
1836,20,2007,406631,0.18,4.22,2.18,0.12,Port Elizabeth,12
1837,20,2008,406000,0.3,4.43,2.19,0.07,Port Elizabeth,1
1838,20,2008,113000,NA,NA,3,0.1,Port Elizabeth,2
1839,20,2008,NA,NA,NA,NA,NA,Port Elizabeth,3
1840,20,2008,NA,NA,NA,NA,NA,Port Elizabeth,4
1841,20,2008,NA,NA,NA,NA,NA,Port Elizabeth,5
1842,20,2008,NA,NA,NA,NA,NA,Port Elizabeth,6
1843,20,2008,NA,NA,NA,NA,NA,Port Elizabeth,7
1844,20,2008,524000,0.07,0.2,0,0,Port Elizabeth,8
1845,20,2008,524000,0.33,0.17,0.05,0,Port Elizabeth,9
1846,20,2008,524000,1.25,0.72,0.27,0.53,Port Elizabeth,10
1847,20,2008,524000,2.65,1.72,0.1,0.05,Port Elizabeth,11
1848,20,2008,522000,3.45,0.7166666666666667,0.25,0.16666666666666666,Port Elizabeth,12
1849,20,2009,522214,4.03,0.4,0.13,0,Port Elizabeth,1
1850,20,2009,521909,0.02,0.48,0.17,0,Port Elizabeth,2
1851,20,2009,521236,0.05,0.13,0.05,0.02,Port Elizabeth,3
1852,20,2009,520309,0.07,0.07,0,0.03,Port Elizabeth,4
1853,20,2009,519438,0.08,0.03,0,0.02,Port Elizabeth,5
1854,20,2009,518227,0.08,0.05,0,0.05,Port Elizabeth,6
1855,20,2009,517699,0.02,0.18,0.07,0.03,Port Elizabeth,7
1856,20,2009,516654,0,0.133,0.083,0,Port Elizabeth,8
1857,20,2009,515641,0.05,0.82,0.48,0,Port Elizabeth,9
1858,20,2009,402789,0.07,1.08,0.55,0.02,Port Elizabeth,10
1859,20,2009,339948,0,0.75,0.438,0.225,Port Elizabeth,11
1860,20,2009,338914,0.43,2.85,1.02,0,Port Elizabeth,12
1861,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,1
1862,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,2
1863,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,3
1864,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,4
1865,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,5
1866,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,6
1867,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,7
1868,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,8
1869,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,9
1870,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,10
1871,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,11
1872,21,2000,NA,NA,NA,NA,NA,Humphrey Rock,12
1873,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,1
1874,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,2
1875,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,3
1876,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,4
1877,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,5
1878,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,6
1879,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,7
1880,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,8
1881,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,9
1882,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,10
1883,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,11
1884,21,2001,NA,NA,NA,NA,NA,Humphrey Rock,12
1885,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,1
1886,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,2
1887,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,3
1888,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,4
1889,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,5
1890,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,6
1891,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,7
1892,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,8
1893,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,9
1894,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,10
1895,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,11
1896,21,2002,NA,NA,NA,NA,NA,Humphrey Rock,12
1897,21,2003,NA,NA,NA,NA,NA,Humphrey Rock,1
1898,21,2003,NA,NA,NA,NA,NA,Humphrey Rock,2
1899,21,2003,NA,NA,NA,NA,NA,Humphrey Rock,3
1900,21,2003,643197,NA,NA,0,0,Humphrey Rock,4
1901,21,2003,639826,1.73,0.13,0.03,2.23,Humphrey Rock,5
1902,21,2003,630567,0.23,0.1,0,0.33,Humphrey Rock,6
1903,21,2003,630000,0.1,0.2,0,0,Humphrey Rock,7
1904,21,2003,625000,0.2,0.3,0.1,0.2,Humphrey Rock,8
1905,21,2003,620000,0,0.3,0.1,0.1,Humphrey Rock,9
1906,21,2003,615000,0.03,0.33,0.1,0.07,Humphrey Rock,10
1907,21,2003,611000,0.07,0.7,0.25,0,Humphrey Rock,11
1908,21,2003,607900,NA,0.885,0.26,0.035,Humphrey Rock,12
1909,21,2004,607000,0.13,1.07,0.27,0.07,Humphrey Rock,1
1910,21,2004,606000,0.3,2.4,0.8,0.5,Humphrey Rock,2
1911,21,2004,605343,0.7,2.4,1,0.5,Humphrey Rock,3
1912,21,2004,603918,7.67,6.74,1.45,2,Humphrey Rock,4
1913,21,2004,603135,0.9,6.36,2.32,0.65,Humphrey Rock,5
1914,21,2004,600436,0,1.3,0.85,0,Humphrey Rock,6
1915,21,2004,599727,0,0.1,0,0,Humphrey Rock,7
1916,21,2004,598571,0,0.07,0.07,0,Humphrey Rock,8
1917,21,2004,598000,0,0.1,0,0,Humphrey Rock,9
1918,21,2004,595143,0.03,0.03,0.03,0,Humphrey Rock,10
1919,21,2004,591771,0.27,0.1,0.07,0.03,Humphrey Rock,11
1920,21,2004,590900,0.95,2.18,0.37,0.03,Humphrey Rock,12
1921,21,2005,532979,0.7,3.57,2.85,0.03,Humphrey Rock,1
1922,21,2005,405995,0.07,2.17,1.33,0,Humphrey Rock,2
1923,21,2005,405394,0,0.33,0.23,0,Humphrey Rock,3
1924,21,2005,324898,NA,NA,0.05,0,Humphrey Rock,4
1925,21,2005,NA,NA,NA,NA,NA,Humphrey Rock,5
1926,21,2005,NA,NA,NA,NA,NA,Humphrey Rock,6
1927,21,2005,NA,NA,NA,NA,NA,Humphrey Rock,7
1928,21,2005,NA,NA,NA,NA,NA,Humphrey Rock,8
1929,21,2005,710033,NA,NA,0.87,0.06,Humphrey Rock,9
1930,21,2005,709621,0.03,1.3,0.87,0.08,Humphrey Rock,10
1931,21,2005,709064,0.17,1.92,1,0.05,Humphrey Rock,11
1932,21,2005,708327,0.23,1.63,1.1,0.15,Humphrey Rock,12
1933,21,2006,707221,0.28,1.82,1.18,0.23,Humphrey Rock,1
1934,21,2006,706322,1.68,5.13,2.62,0.38,Humphrey Rock,2
1935,21,2006,706249,0.44,1.69,0.68,0.06,Humphrey Rock,3
1936,21,2006,704734,0.35,0.52,0.09,0.03,Humphrey Rock,4
1937,21,2006,704251,0.52,0.14,0.11,0.03,Humphrey Rock,5
1938,21,2006,703557,0.2,0.28,0.2,0.04,Humphrey Rock,6
1939,21,2006,665403,0.02,0.17,0.13,0,Humphrey Rock,7
1940,21,2006,653694,0.0666666,0.3166666,0.15,0,Humphrey Rock,8
1941,21,2006,576708,NA,0.23333330000000002,0.1,0,Humphrey Rock,9
1942,21,2006,573223,0.08,0.15,0.05,0,Humphrey Rock,10
1943,21,2006,495352,0.2833333,0.9166666,0.1833333,0.2666666,Humphrey Rock,11
1944,21,2006,493926,0.2,1.93,0.73,0,Humphrey Rock,12
1945,21,2007,479634,0.6666666,2.4166666,1.5,0.05,Humphrey Rock,1
1946,21,2007,288829,0.15,2.38,1.58,0.05,Humphrey Rock,2
1947,21,2007,126813,NA,NA,1.7,0.05,Humphrey Rock,3
1948,21,2007,81663,NA,NA,1.8,0.06,Humphrey Rock,4
1949,21,2007,27646,NA,NA,1.9,0.07,Humphrey Rock,5
1950,21,2007,NA,NA,NA,NA,NA,Humphrey Rock,6
1951,21,2007,NA,NA,NA,NA,NA,Humphrey Rock,7
1952,21,2007,NA,NA,NA,NA,NA,Humphrey Rock,8
1953,21,2007,681286,0.03,0.07,0.03,0,Humphrey Rock,9
1954,21,2007,681026,0.02,0.28,0.02,0,Humphrey Rock,10
1955,21,2007,680920,0.17,0.33,0.08,0,Humphrey Rock,11
1956,21,2007,680599,0.33,1.03,0.35,0,Humphrey Rock,12
1957,21,2008,680546,0.2,0.47,0.32,0,Humphrey Rock,1
1958,21,2008,679771,0.2833333,0.7833333,0.25,0,Humphrey Rock,2
1959,21,2008,679551,0,0.13,0.03,0,Humphrey Rock,3
1960,21,2008,678879,0,0.02,0,0,Humphrey Rock,4
1961,21,2008,678475,0.52,0,0,0,Humphrey Rock,5
1962,21,2008,678250,0.03333333333333333,0,0,0,Humphrey Rock,6
1963,21,2008,678000,0,0.07,0.05,0,Humphrey Rock,7
1964,21,2008,678000,0,0,0,0,Humphrey Rock,8
1965,21,2008,677000,0,0.02,0.02,0,Humphrey Rock,9
1966,21,2008,675000,0,0.08,0.05,0,Humphrey Rock,10
1967,21,2008,674000,2.03,0.13,0.12,0,Humphrey Rock,11
1968,21,2008,673000,NA,0.3,0.2,0,Humphrey Rock,12
1969,21,2009,673683,0,0.35833333333333334,0.175,0.075,Humphrey Rock,1
1970,21,2009,24973,NA,NA,0.3,0.16,Humphrey Rock,2
1971,21,2009,NA,NA,NA,NA,NA,Humphrey Rock,3
1972,21,2009,NA,NA,NA,NA,NA,Humphrey Rock,4
1973,21,2009,NA,NA,NA,NA,NA,Humphrey Rock,5
1974,21,2009,NA,NA,NA,NA,NA,Humphrey Rock,6
1975,21,2009,457070,0,0.02,0,0,Humphrey Rock,7
1976,21,2009,539476,0,0.083,0.017,0,Humphrey Rock,8
1977,21,2009,539456,0,0.33,0.03,0.02,Humphrey Rock,9
1978,21,2009,539006,0.2,0.45,0.15,0,Humphrey Rock,10
1979,21,2009,538558,0.433,0.467,0.25,0.017,Humphrey Rock,11
1980,21,2009,538245,0.08,0.03,0.02,0,Humphrey Rock,12
1981,22,2000,351411,NA,NA,NA,NA,Sargeaunt Pass,1
1982,22,2000,350907,NA,NA,NA,NA,Sargeaunt Pass,2
1983,22,2000,350853,NA,NA,NA,NA,Sargeaunt Pass,3
1984,22,2000,261149,NA,NA,NA,NA,Sargeaunt Pass,4
1985,22,2000,260939,NA,NA,NA,NA,Sargeaunt Pass,5
1986,22,2000,256852,NA,NA,NA,NA,Sargeaunt Pass,6
1987,22,2000,254840,NA,NA,NA,NA,Sargeaunt Pass,7
1988,22,2000,222714,NA,NA,NA,NA,Sargeaunt Pass,8
1989,22,2000,177385,NA,NA,NA,NA,Sargeaunt Pass,9
1990,22,2000,141978,NA,NA,NA,NA,Sargeaunt Pass,10
1991,22,2000,14667,NA,NA,NA,NA,Sargeaunt Pass,11
1992,22,2000,5030,NA,NA,NA,NA,Sargeaunt Pass,12
1993,22,2001,NA,NA,NA,NA,NA,Sargeaunt Pass,1
1994,22,2001,NA,NA,NA,NA,NA,Sargeaunt Pass,2
1995,22,2001,348422,NA,NA,NA,NA,Sargeaunt Pass,3
1996,22,2001,395434,NA,NA,NA,NA,Sargeaunt Pass,4
1997,22,2001,395080,NA,NA,NA,NA,Sargeaunt Pass,5
1998,22,2001,394820,NA,NA,NA,NA,Sargeaunt Pass,6
1999,22,2001,393826,0.8,2.05,0.1,0,Sargeaunt Pass,7
2000,22,2001,393211,NA,NA,NA,NA,Sargeaunt Pass,8
2001,22,2001,392976,NA,NA,NA,NA,Sargeaunt Pass,9
2002,22,2001,392682,NA,NA,NA,NA,Sargeaunt Pass,10
2003,22,2001,392398,NA,NA,NA,NA,Sargeaunt Pass,11
2004,22,2001,390817,NA,NA,NA,NA,Sargeaunt Pass,12
2005,22,2002,390436,3.45,1.58,0.45,0.08,Sargeaunt Pass,1
2006,22,2002,390221,NA,NA,NA,NA,Sargeaunt Pass,2
2007,22,2002,389678,NA,NA,NA,NA,Sargeaunt Pass,3
2008,22,2002,388955,NA,NA,NA,NA,Sargeaunt Pass,4
2009,22,2002,387624,3.5,6.35,2.35,0,Sargeaunt Pass,5
2010,22,2002,383823,NA,NA,NA,NA,Sargeaunt Pass,6
2011,22,2002,389489,NA,NA,NA,NA,Sargeaunt Pass,7
2012,22,2002,364002,NA,NA,NA,NA,Sargeaunt Pass,8
2013,22,2002,300000,NA,NA,NA,NA,Sargeaunt Pass,9
2014,22,2002,262769,NA,NA,NA,NA,Sargeaunt Pass,10
2015,22,2002,193898,NA,NA,NA,NA,Sargeaunt Pass,11
2016,22,2002,32626,NA,NA,NA,NA,Sargeaunt Pass,12
2017,22,2003,NA,NA,NA,NA,NA,Sargeaunt Pass,1
2018,22,2003,NA,NA,NA,NA,NA,Sargeaunt Pass,2
2019,22,2003,479928,NA,NA,0,0,Sargeaunt Pass,3
2020,22,2003,469444,0.25,0.2,0.05,0.55,Sargeaunt Pass,4
2021,22,2003,1003675,0.1,0.05,0,0.45,Sargeaunt Pass,5
2022,22,2003,999031,0.17,0.07,0,0.3,Sargeaunt Pass,6
2023,22,2003,992158,0,0.1,0,0.1,Sargeaunt Pass,7
2024,22,2003,950000,0,0.1,0,0,Sargeaunt Pass,8
2025,22,2003,870000,0,0.1,0,0,Sargeaunt Pass,9
2026,22,2003,832553,0,0.2,0.07,0,Sargeaunt Pass,10
2027,22,2003,768000,0.07,0.33,0.13,0,Sargeaunt Pass,11
2028,22,2003,766962,NA,0.58,0.13,0.3,Sargeaunt Pass,12
2029,22,2004,766000,0.53,0.83,0.13,0.6,Sargeaunt Pass,1
2030,22,2004,766000,0.3,1.2,0.3,0.2,Sargeaunt Pass,2
2031,22,2004,765089,0.4,2.3,1,0.5,Sargeaunt Pass,3
2032,22,2004,762157,2.5,6.47,1.45,0.63,Sargeaunt Pass,4
2033,22,2004,757936,0.2,3.3,1.4,0,Sargeaunt Pass,5
2034,22,2004,754135,0,0.45,0.25,0,Sargeaunt Pass,6
2035,22,2004,712443,0,0,0,0,Sargeaunt Pass,7
2036,22,2004,714527,0,0,0,0,Sargeaunt Pass,8
