bamp_farm_id,Inventory_Year,Inventory_Month,site_name,Fish_Group_Name,Fish_Group_ID,Inventory_Balance_Inventory_Start,Inventory_Balance_Fish_In,INC End_of_month created_CWR,Species,Freshwater_YearClass,Fish_Group_SW_Entry_Date
107,2005,11,Port Elizabeth,BEPE04S1,,425669,0,425669,Atlantic salmon,,15-Dec-03
107,2005,12,Port Elizabeth,BEPE04S1,,424654,0,424654,Atlantic salmon,,15-Dec-03
107,2006,1,Port Elizabeth,BEPE04S1,,352589,0,352589,Atlantic salmon,,15-Dec-03
107,2006,2,Port Elizabeth,BEPE04S1,,245038,0,245038,Atlantic salmon,,15-Dec-03
107,2006,3,Port Elizabeth,BEPE04S1,,234252,0,234252,Atlantic salmon,,15-Dec-03
107,2006,4,Port Elizabeth,BEPE04S1,,166178,0,166178,Atlantic salmon,,15-Dec-03
107,2006,9,Port Elizabeth,BEPE06S1,,0,455862,455862,Atlantic salmon,,26-Sep-06
107,2006,10,Port Elizabeth,BEPE06S1,,455843,91531,547374,Atlantic salmon,,26-Sep-06
107,2006,11,Port Elizabeth,BEPE06S1,,546898,0,546898,Atlantic salmon,,26-Sep-06
107,2006,12,Port Elizabeth,BEPE06S1,,546655,0,546655,Atlantic salmon,,26-Sep-06
107,2007,1,Port Elizabeth,BEPE06S1,,546292,0,546292,Atlantic salmon,,26-Sep-06
107,2007,2,Port Elizabeth,BEPE06S1,,545211,0,545211,Atlantic salmon,,26-Sep-06
107,2007,3,Port Elizabeth,BEPE06S1,,544865,0,544865,Atlantic salmon,,26-Sep-06
107,2007,4,Port Elizabeth,BEPE06S1,,544650,0,544650,Atlantic salmon,,26-Sep-06
107,2007,5,Port Elizabeth,BEPE06S1,,544415,0,544415,Atlantic salmon,,26-Sep-06
107,2007,6,Port Elizabeth,BEPE06S1,,543930,0,543930,Atlantic salmon,,26-Sep-06
107,2007,7,Port Elizabeth,BEPE06S1,,534492,0,534492,Atlantic salmon,,26-Sep-06
107,2007,8,Port Elizabeth,BEPE06S1,,533769,0,533769,Atlantic salmon,,26-Sep-06
107,2007,9,Port Elizabeth,BEPE06S1,,524334,0,524334,Atlantic salmon,,26-Sep-06
107,2007,10,Port Elizabeth,BEPE06S1,,520619,0,520619,Atlantic salmon,,26-Sep-06
107,2007,11,Port Elizabeth,BEPE06S1,,517313,0,517313,Atlantic salmon,,26-Sep-06
107,2007,12,Port Elizabeth,BEPE06S1,,508130,0,508130,Atlantic salmon,,26-Sep-06
107,2008,1,Port Elizabeth,BEPE06S1,,406461,0,406461,Atlantic salmon,,26-Sep-06
107,2008,2,Port Elizabeth,BEPE06S1,,133377,0,133377,Atlantic salmon,,26-Sep-06
107,2008,8,Port Elizabeth,PE07S0,,0,557146,557146,Atlantic salmon,,16-Dec-07
107,2008,9,Port Elizabeth,PE07S0,,524274,0,524274,Atlantic salmon,,16-Dec-07
107,2008,10,Port Elizabeth,PE07S0,,523949,0,523949,Atlantic salmon,,16-Dec-07
107,2008,11,Port Elizabeth,PE07S0,,523449,0,523449,Atlantic salmon,,16-Dec-07
107,2008,12,Port Elizabeth,PE07S0,,522946,0,522946,Atlantic salmon,,16-Dec-07
107,2009,1,Port Elizabeth,PE07S0,281355,522483,0,522483,Atlantic salmon,2006,16-Dec-07
107,2009,2,Port Elizabeth,PE07S0,281355,522191,0,522191,Atlantic salmon,2006,16-Dec-07
107,2009,3,Port Elizabeth,PE07S0,281355,521733,0,521733,Atlantic salmon,2006,16-Dec-07
107,2009,4,Port Elizabeth,PE07S0,281355,521169,0,521169,Atlantic salmon,2006,16-Dec-07
107,2009,5,Port Elizabeth,PE07S0,281355,520024,0,520024,Atlantic salmon,2006,16-Dec-07
107,2009,6,Port Elizabeth,PE07S0,281355,519318,0,519318,Atlantic salmon,2006,16-Dec-07
107,2009,7,Port Elizabeth,PE07S0,281355,518152,0,518152,Atlantic salmon,2006,16-Dec-07
107,2009,8,Port Elizabeth,PE07S0,281355,517249,0,517249,Atlantic salmon,2006,16-Dec-07
107,2009,9,Port Elizabeth,PE07S0,281355,516294,0,516294,Atlantic salmon,2006,16-Dec-07
107,2009,10,Port Elizabeth,PE07S0,281355,515641,0,515641,Atlantic salmon,2006,16-Dec-07
107,2009,11,Port Elizabeth,PE07S0,281355,503598,0,503598,Atlantic salmon,2006,16-Dec-07
107,2009,12,Port Elizabeth,PE07S0,281355,339446,0,339446,Atlantic salmon,2006,16-Dec-07
107,2010,1,Port Elizabeth,PE07S0,281355,338474,0,338474,Atlantic salmon,2006,16-Dec-07
107,2010,2,Port Elizabeth,PE07S0,281355,337339,0,337339,Atlantic salmon,2006,16-Dec-07
107,2010,3,Port Elizabeth,PE07S0,281355,257535,0,257535,Atlantic salmon,2006,16-Dec-07
107,2010,7,Port Elizabeth,PE2009S0,,0,468643,,Atlantic salmon,,01-Jul-10
107,2010,7,Port Elizabeth,PE07S0,,0,0,,Atlantic salmon,,01-Jul-10
107,2010,8,Port Elizabeth,PE2009S0,,450039,0,,Atlantic salmon,,01-Aug-10
107,2010,9,Port Elizabeth,PE2009S0,,449100,0,,Atlantic salmon,,01-Sep-10
107,2010,10,Port Elizabeth,PE2009S0,,448712,0,,Atlantic salmon,,01-Oct-10
107,2010,11,Port Elizabeth,PE2009S0,,448372,0,,Atlantic salmon,,01-Nov-10
107,2010,12,Port Elizabeth,PE2009S0,,448178,0,,Atlantic salmon,,01-Dec-10
107,2011,1,Port Elizabeth,PE2009S0,,447815,0,,Atlantic salmon,,01-Jan-11
107,2011,2,Port Elizabeth,PE2009S0,,447157,0,,Atlantic salmon,,01-Feb-11
107,2011,3,Port Elizabeth,PE2009S0,,446742,0,,Atlantic salmon,,01-Mar-11
107,2011,4,Port Elizabeth,PE2009S0,,446370,0,,Atlantic salmon,,01-Apr-11
107,2011,5,Port Elizabeth,PE2009S0,,445898,0,,Atlantic salmon,,01-May-11
107,2011,6,Port Elizabeth,PE2009S0,,445308,0,,Atlantic salmon,,01-Jun-11
107,2011,7,Port Elizabeth,PE2009S0,,444608,0,,Atlantic salmon,,01-Jul-11
107,2011,8,Port Elizabeth,PE2009S0,,443216,0,,Atlantic salmon,,11-Aug-11
107,2011,9,Port Elizabeth,PE2009S0,,199338,0,,Atlantic salmon,,11-Sep-11
108,2003,4,Potts,Potts Bay 2001YC,,29922,0,29922,Atlantic salmon,,
108,2003,4,Potts,Potts Bay 2000YC,,1487,0,1487,Atlantic salmon,,
108,2003,5,Potts,Potts Bay 2001YC,,29894,0,29894,Atlantic salmon,,
108,2003,5,Potts,Potts Bay 2000YC,,1482,0,1482,Atlantic salmon,,
108,2003,6,Potts,Potts Bay 2000YC,,1478,0,1478,Atlantic salmon,,
108,2003,6,Potts,Potts Bay 2001YC,,29862,0,29862,Atlantic salmon,,
108,2003,7,Potts,Potts Bay 2000YC,,1027,0,1027,Atlantic salmon,,
108,2003,7,Potts,Potts Bay 2001YC,,29626,0,29626,Atlantic salmon,,
108,2003,8,Potts,Potts Bay 2000YC,,415,0,415,Atlantic salmon,,
108,2003,8,Potts,Potts Bay 2001YC,,17220,581,17801,Atlantic salmon,,
108,2003,9,Potts,Potts Bay 2000YC,,410,0,410,Atlantic salmon,,
108,2003,9,Potts,Potts Bay 2001YC,,6678,2,6680,Atlantic salmon,,
108,2003,10,Potts,Potts Bay 2001YC,,6495,0,6495,Atlantic salmon,,
108,2003,10,Potts,Potts Bay 2000YC,,389,0,389,Atlantic salmon,,
108,2003,11,Potts,Potts Bay 2000YC,,380,0,380,Atlantic salmon,,
108,2003,11,Potts,Potts Bay 2001YC,,5789,0,5789,Atlantic salmon,,
108,2003,12,Potts,Potts Bay 2000YC,,350,0,350,Atlantic salmon,,
108,2003,12,Potts,Potts Bay 2001YC,,5539,0,5539,Atlantic salmon,,
108,2004,1,Potts,Potts Bay 2000YC,,342,0,342,Atlantic salmon,,01-Mar-00
108,2004,1,Potts,Potts Bay 2001YC,,5501,0,5501,Atlantic salmon,,01-Mar-01
108,2004,2,Potts,Potts Bay 2001YC,,1739,0,1739,Atlantic salmon,,01-Mar-01
108,2004,2,Potts,BSPB02S1,,0,27174,27174,Atlantic salmon,,15-Apr-02
108,2004,3,Potts,Potts Bay 2001YC,,1708,0,1708,Atlantic salmon,,01-Mar-01
108,2004,3,Potts,BSPB02S1,,27117,9008,36125,Atlantic salmon,,15-Apr-02
108,2004,4,Potts,Potts Bay 2001YC,,1708,0,1708,Atlantic salmon,,01-Mar-01
108,2004,4,Potts,BSPB02S1,,35799,305,36104,Atlantic salmon,,15-Apr-02
108,2004,5,Potts,BSPB02S1,,35645,295,35940,Atlantic salmon,,15-Apr-02
108,2004,5,Potts,Potts Bay 2001YC,,1677,0,1677,Atlantic salmon,,01-Mar-01
108,2004,6,Potts,BSPB02S1,,35658,0,35658,Atlantic salmon,,15-Apr-02
108,2004,6,Potts,Potts Bay 2001YC,,1655,0,1655,Atlantic salmon,,01-Mar-01
108,2004,7,Potts,Potts Bay 2001YC,,1642,0,1642,Atlantic salmon,,01-Mar-01
108,2004,7,Potts,BSPB02S1,,11268,0,11268,Atlantic salmon,,15-Apr-02
108,2004,8,Potts,Potts Bay 2001YC,,1597,0,1597,Atlantic salmon,,01-Mar-01
108,2004,8,Potts,BSPB02S1,,4871,0,4871,Atlantic salmon,,15-Apr-02
108,2004,9,Potts,Potts Bay 2001YC,,1544,0,1544,Atlantic salmon,,01-Mar-01
108,2004,9,Potts,BSPB02S1,,4837,0,4837,Atlantic salmon,,15-Apr-02
108,2004,10,Potts,Potts Bay 2001YC,,1503,0,1503,Atlantic salmon,,01-Mar-01
108,2004,10,Potts,BSPB02S1,,4788,0,4788,Atlantic salmon,,15-Apr-02
108,2004,11,Potts,Potts Bay 2001YC,,1418,0,1418,Atlantic salmon,,01-Mar-01
108,2004,11,Potts,BSPB02S1,,4691,0,4691,Atlantic salmon,,15-Apr-02
108,2004,12,Potts,Potts Bay 2001YC,,1349,0,1349,Atlantic salmon,,01-Mar-01
108,2004,12,Potts,BSPB02S1,,4760,0,4760,Atlantic salmon,,15-Apr-02
108,2005,1,Potts,BSPB02S1,,2433,0,2433,Atlantic salmon,,15-Apr-02
108,2005,1,Potts,Potts Bay 2001YC,,805,0,805,Atlantic salmon,,01-Mar-01
108,2005,2,Potts,BSPB02S1,,963,0,963,Atlantic salmon,,15-Apr-02
108,2005,2,Potts,BSPB03S1,,0,25858,25858,Atlantic salmon,,15-Jun-03
108,2005,3,Potts,BSPB02S1,,959,0,959,Atlantic salmon,,15-Apr-02
108,2005,3,Potts,BSPB03S1,,25810,0,25810,Atlantic salmon,,15-Jun-03
108,2005,4,Potts,BSPB02S1,,947,0,947,Atlantic salmon,,15-Apr-02
108,2005,4,Potts,BSPB03S1,,25699,0,25699,Atlantic salmon,,15-Jun-03
108,2005,4,Potts,BSP04S1,,0,203,203,Atlantic salmon,,15-Apr-04
108,2005,4,Potts,BSPB05S1,,0,1356,1356,Atlantic salmon,,15-Apr-05
108,2005,5,Potts,BSPB02S1,,943,0,943,Atlantic salmon,,15-Apr-02
108,2005,5,Potts,BSPB03S1,,25649,0,25649,Atlantic salmon,,15-Jun-03
108,2005,5,Potts,BSPB05S1,,1353,0,1353,Atlantic salmon,,15-Apr-05
108,2005,6,Potts,BSPB05S1,,1324,0,1324,Atlantic salmon,,15-Apr-05
108,2005,6,Potts,BSPB02S1,,938,0,938,Atlantic salmon,,15-Apr-02
108,2005,6,Potts,BSPB03S1,,25291,0,25291,Atlantic salmon,,15-Jun-03
108,2005,7,Potts,BSPB02S1,,920,0,920,Atlantic salmon,,15-Apr-02
108,2005,7,Potts,BSP04S1,,203,0,203,Atlantic salmon,,15-Apr-04
108,2005,7,Potts,BSPB03S1,,7724,0,7724,Atlantic salmon,,15-Jun-03
108,2005,7,Potts,BSPB05S1,,1304,0,1304,Atlantic salmon,,15-Apr-05
108,2005,8,Potts,BSPB02S1,,886,0,886,Atlantic salmon,,15-Apr-02
108,2005,8,Potts,BSPB03S1,,7287,0,7287,Atlantic salmon,,15-Jun-03
108,2005,8,Potts,BSPB05S1,,1294,0,1294,Atlantic salmon,,15-Apr-05
108,2005,8,Potts,BSP04S1,,202,0,202,Atlantic salmon,,15-Apr-04
108,2005,9,Potts,BSPB02S1,,862,0,862,Atlantic salmon,,15-Apr-02
108,2005,9,Potts,BSPB03S1,,7254,0,7254,Atlantic salmon,,15-Jun-03
108,2005,9,Potts,BSP04S1,,200,0,200,Atlantic salmon,,15-Apr-04
108,2005,9,Potts,BSPB05S1,,1287,0,1287,Atlantic salmon,,15-Apr-05
108,2005,10,Potts,BSPB02S1,,827,0,827,Atlantic salmon,,15-Apr-02
108,2005,10,Potts,BSPB03S1,,6912,0,6912,Atlantic salmon,,15-Jun-03
108,2005,10,Potts,BSP04S1,,200,0,200,Atlantic salmon,,15-Apr-04
108,2005,10,Potts,BSPB05S1,,1279,0,1279,Atlantic salmon,,15-Apr-05
108,2005,11,Potts,BSPB05S1,,1271,0,1271,Atlantic salmon,,15-Apr-05
108,2005,11,Potts,BSP04S1,,198,0,198,Atlantic salmon,,15-Apr-04
108,2005,11,Potts,BSPB03S1,,6033,0,6033,Atlantic salmon,,15-Jun-03
108,2005,11,Potts,BSPB02S1,,781,0,781,Atlantic salmon,,15-Apr-02
108,2005,12,Potts,BSP04S1,,196,0,196,Atlantic salmon,,15-Apr-04
108,2005,12,Potts,BSPB05S1,,1267,0,1267,Atlantic salmon,,15-Apr-05
108,2005,12,Potts,BSPB03S1,,5979,0,5979,Atlantic salmon,,15-Jun-03
108,2005,12,Potts,BSPB02S1,,735,0,735,Atlantic salmon,,15-Apr-02
108,2006,1,Potts,BSP04S1,,194,0,194,Atlantic salmon,,15-Apr-04
108,2006,1,Potts,BSPB03S1,,5581,0,5581,Atlantic salmon,,15-Jun-03
108,2006,1,Potts,BSPB05S1,,1263,0,1263,Atlantic salmon,,15-Apr-05
108,2006,1,Potts,BSPB02S1,,678,0,678,Atlantic salmon,,15-Apr-02
108,2006,2,Potts,BSPB05S1,,1262,0,1262,Atlantic salmon,,15-Apr-05
108,2006,2,Potts,BSP04S1,,189,25025,25214,Atlantic salmon,,15-Apr-04
108,2006,2,Potts,BSPB03S1,,2022,0,2022,Atlantic salmon,,15-Jun-03
108,2006,3,Potts,BSPB03S1,,1976,0,1976,Atlantic salmon,,15-Jun-03
108,2006,3,Potts,BSP04S1,,25043,0,25043,Atlantic salmon,,15-Apr-04
108,2006,3,Potts,BSPB05S1,,1258,0,1258,Atlantic salmon,,15-Apr-05
108,2006,4,Potts,BSPB03S1,,1940,0,1940,Atlantic salmon,,15-Jun-03
108,2006,4,Potts,BSP04S1,,24751,0,24751,Atlantic salmon,,15-Apr-04
108,2006,4,Potts,BSPB05S1,,1257,0,1257,Atlantic salmon,,15-Apr-05
108,2006,4,Potts,BSPB06S1,,0,1817,1817,Atlantic salmon,,19-Apr-06
108,2006,5,Potts,BSPB03S1,,1899,0,1899,Atlantic salmon,,15-Jun-03
108,2006,5,Potts,BSP04S1,,24635,0,24635,Atlantic salmon,,15-Apr-04
108,2006,5,Potts,BSPB05S1,,1254,0,1254,Atlantic salmon,,15-Apr-05
108,2006,5,Potts,BSPB06S1,,1718,0,1718,Atlantic salmon,,19-Apr-06
108,2006,6,Potts,BSPB06S1,,1641,0,1641,Atlantic salmon,,19-Apr-06
108,2006,6,Potts,BSPB03S1,,1839,0,1839,Atlantic salmon,,15-Jun-03
108,2006,6,Potts,BSPB05S1,,1253,0,1253,Atlantic salmon,,15-Apr-05
108,2006,6,Potts,BSP04S1,,17326,0,17326,Atlantic salmon,,15-Apr-04
108,2006,7,Potts,BSPB06S1,,1542,0,1542,Atlantic salmon,,19-Apr-06
108,2006,7,Potts,BSPB03S1,,1734,0,1734,Atlantic salmon,,15-Jun-03
108,2006,7,Potts,BSP04S1,,5995,0,5995,Atlantic salmon,,15-Apr-04
108,2006,7,Potts,BSPB05S1,,1251,0,1251,Atlantic salmon,,15-Apr-05
108,2006,8,Potts,BSPB03S1,,1681,0,1681,Atlantic salmon,,15-Jun-03
108,2006,8,Potts,BSPB05S1,,1250,0,1250,Atlantic salmon,,15-Apr-05
108,2006,8,Potts,BSPB06S1,,1530,0,1530,Atlantic salmon,,19-Apr-06
108,2006,8,Potts,BSP04S1,,4680,0,4680,Atlantic salmon,,15-Apr-04
108,2006,9,Potts,BSPB03S1,,1619,0,1619,Atlantic salmon,,15-Jun-03
108,2006,9,Potts,BSP04S1,,4660,0,4660,Atlantic salmon,,15-Apr-04
108,2006,9,Potts,BSPB05S1,,1250,0,1250,Atlantic salmon,,15-Apr-05
108,2006,9,Potts,BSPB06S1,,1526,0,1526,Atlantic salmon,,19-Apr-06
108,2006,10,Potts,BSPB05S1,,1248,0,1248,Atlantic salmon,,15-Apr-05
108,2006,10,Potts,BSPB06S1,,1514,0,1514,Atlantic salmon,,19-Apr-06
108,2006,10,Potts,BSP04S1,,3884,0,3884,Atlantic salmon,,15-Apr-04
108,2006,10,Potts,BSPB03S1,,1567,0,1567,Atlantic salmon,,15-Jun-03
108,2006,11,Potts,BSPB03S1,,1523,0,1523,Atlantic salmon,,15-Jun-03
108,2006,11,Potts,BSP04S1,,3805,0,3805,Atlantic salmon,,15-Apr-04
108,2006,11,Potts,BSPB05S1,,1247,0,1247,Atlantic salmon,,15-Apr-05
108,2006,11,Potts,BSPB06S1,,1502,0,1502,Atlantic salmon,,19-Apr-06
108,2006,12,Potts,BSPB03S1,,1373,0,1373,Atlantic salmon,,15-Jun-03
108,2006,12,Potts,BSP04S1,,3127,0,3127,Atlantic salmon,,15-Apr-04
108,2006,12,Potts,BSPB05S1,,1245,0,1245,Atlantic salmon,,15-Apr-05
108,2006,12,Potts,BSPB06S1,,1500,0,1500,Atlantic salmon,,19-Apr-06
108,2007,1,Potts,BSP04S1,,2016,0,2016,Atlantic salmon,,15-Apr-04
108,2007,1,Potts,BSPB03S1,,1326,0,1326,Atlantic salmon,,15-Jun-03
108,2007,1,Potts,BSPB06S1,,1498,0,1498,Atlantic salmon,,19-Apr-06
108,2007,1,Potts,BSPB05S1,,1244,0,1244,Atlantic salmon,,15-Apr-05
108,2007,2,Potts,BSPB03S1,,1250,0,1250,Atlantic salmon,,15-Jun-03
108,2007,2,Potts,BSP04S1,,1861,0,1861,Atlantic salmon,,15-Apr-04
108,2007,2,Potts,BSPB05S1,,1243,0,1243,Atlantic salmon,,15-Apr-05
108,2007,2,Potts,BSPB06S1,,1497,0,1497,Atlantic salmon,,19-Apr-06
108,2007,3,Potts,BSP04S1,,322,0,322,Atlantic salmon,,15-Apr-04
108,2007,3,Potts,BSPB05S1,,1241,11180,12421,Atlantic salmon,,15-Apr-05
108,2007,3,Potts,BSPB06S1,,1495,0,1495,Atlantic salmon,,19-Apr-06
108,2007,4,Potts,BSP04S1,,320,0,320,Atlantic salmon,,15-Apr-04
108,2007,4,Potts,BSPB05S1,,12366,0,12366,Atlantic salmon,,15-Apr-05
108,2007,4,Potts,BSPB06S1,,1493,0,1493,Atlantic salmon,,19-Apr-06
108,2007,5,Potts,BSP04S1,,316,0,316,Atlantic salmon,,15-Apr-04
108,2007,5,Potts,BSPB05S1,,12331,0,12331,Atlantic salmon,,15-Apr-05
108,2007,5,Potts,BSPB06S1,,1489,0,1489,Atlantic salmon,,19-Apr-06
108,2007,6,Potts,BSPB06S1,,1487,0,1487,Atlantic salmon,,19-Apr-06
108,2007,6,Potts,BSPB05S1,,12196,0,12196,Atlantic salmon,,15-Apr-05
108,2007,6,Potts,BSP04S1,,304,0,304,Atlantic salmon,,15-Apr-04
108,2007,7,Potts,BSP04S1,,300,0,300,Atlantic salmon,,15-Apr-04
108,2007,7,Potts,BSPB06S1,,1486,0,1486,Atlantic salmon,,19-Apr-06
108,2007,7,Potts,PB07S1,,0,2387,2387,Atlantic salmon,,03-Jul-07
108,2007,7,Potts,BSPB05S1,,10235,0,10235,Atlantic salmon,,15-Apr-05
108,2007,8,Potts,BSPB06S1,,1483,0,1483,Atlantic salmon,,19-Apr-06
108,2007,8,Potts,BSP04S1,,299,0,299,Atlantic salmon,,15-Apr-04
108,2007,8,Potts,BSPB05S1,,6963,0,6963,Atlantic salmon,,15-Apr-05
108,2007,8,Potts,PB07S1,,2372,0,2372,Atlantic salmon,,03-Jul-07
108,2007,9,Potts,PB07S1,,2338,0,2338,Atlantic salmon,,03-Jul-07
108,2007,9,Potts,BSPB06S1,,1473,0,1473,Atlantic salmon,,19-Apr-06
108,2007,9,Potts,BSP04S1,,296,0,296,Atlantic salmon,,15-Apr-04
108,2007,9,Potts,BSPB05S1,,6033,0,6033,Atlantic salmon,,15-Apr-05
108,2007,10,Potts,BSP04S1,,280,0,280,Atlantic salmon,,15-Apr-04
108,2007,10,Potts,BSPB05S1,,3512,0,3512,Atlantic salmon,,15-Apr-05
108,2007,10,Potts,BSPB06S1,,1462,0,1462,Atlantic salmon,,19-Apr-06
108,2007,10,Potts,PB07S1,,2317,0,2317,Atlantic salmon,,03-Jul-07
108,2007,11,Potts,BSP04S1,,276,0,276,Atlantic salmon,,15-Apr-04
108,2007,11,Potts,BSPB05S1,,3444,0,3444,Atlantic salmon,,15-Apr-05
108,2007,11,Potts,BSPB06S1,,1457,0,1457,Atlantic salmon,,19-Apr-06
108,2007,11,Potts,PB07S1,,2252,0,2252,Atlantic salmon,,03-Jul-07
108,2007,12,Potts,BSPB06S1,,1453,0,1453,Atlantic salmon,,19-Apr-06
108,2007,12,Potts,BSPB05S1,,2847,0,2847,Atlantic salmon,,15-Apr-05
108,2007,12,Potts,PB07S1,,2178,0,2178,Atlantic salmon,,03-Jul-07
108,2007,12,Potts,BSP04S1,,255,0,255,Atlantic salmon,,15-Apr-04
108,2008,1,Potts,BSPB05S1,,209,0,209,Atlantic salmon,,15-Apr-05
108,2008,1,Potts,BSPB06S1,,951,0,951,Atlantic salmon,,19-Apr-06
108,2008,1,Potts,PB07S1,,1626,0,1626,Atlantic salmon,,03-Jul-07
108,2008,2,Potts,BSPB05S1,,206,0,206,Atlantic salmon,,15-Apr-05
108,2008,2,Potts,PB07S1,,1162,0,1162,Atlantic salmon,,03-Jul-07
108,2008,2,Potts,BSPB06S1,,921,13838,14759,Atlantic salmon,,19-Apr-06
108,2008,3,Potts,BSPB05S1,,205,0,205,Atlantic salmon,,15-Apr-05
108,2008,3,Potts,BSPB06S1,,14714,0,14714,Atlantic salmon,,19-Apr-06
108,2008,3,Potts,PB07S1,,1155,0,1155,Atlantic salmon,,03-Jul-07
108,2008,3,Potts,PB08S1,,0,19844,19844,Atlantic salmon,,08-Mar-08
108,2008,4,Potts,BSPB05S1,,203,0,203,Atlantic salmon,,15-Apr-05
108,2008,4,Potts,BSPB06S1,,14682,0,14682,Atlantic salmon,,19-Apr-06
108,2008,4,Potts,PB07S1,,1150,0,1150,Atlantic salmon,,03-Jul-07
108,2008,4,Potts,PB08S1,,19692,0,19692,Atlantic salmon,,08-Mar-08
108,2008,5,Potts,BSPB05S1,,196,0,196,Atlantic salmon,,15-Apr-05
108,2008,5,Potts,BSPB06S1,,14626,0,14626,Atlantic salmon,,19-Apr-06
108,2008,5,Potts,PB07S1,,1148,0,1148,Atlantic salmon,,03-Jul-07
108,2008,5,Potts,PB08S1,,19513,0,19513,Atlantic salmon,,08-Mar-08
108,2008,6,Potts,PB07S1,,1146,0,1146,Atlantic salmon,,03-Jul-07
108,2008,6,Potts,BSPB06S1,,12585,0,12585,Atlantic salmon,,19-Apr-06
108,2008,6,Potts,PB08S1,,19348,0,19348,Atlantic salmon,,08-Mar-08
108,2008,7,Potts,BSPB06S1,,11117,0,11117,Atlantic salmon,,19-Apr-06
108,2008,7,Potts,PB07S1,,1144,0,1144,Atlantic salmon,,03-Jul-07
108,2008,7,Potts,PB08S1,,18330,0,18330,Atlantic salmon,,08-Mar-08
108,2008,8,Potts,BSPB06S1,,5902,0,5902,Atlantic salmon,,19-Apr-06
108,2008,8,Potts,PB07S1,,1144,0,1144,Atlantic salmon,,03-Jul-07
108,2008,8,Potts,PB08S1,,14655,0,14655,Atlantic salmon,,08-Mar-08
108,2008,9,Potts,BSPB06S1,,4546,0,4546,Atlantic salmon,,19-Apr-06
108,2008,9,Potts,PB07S1,,1142,0,1142,Atlantic salmon,,03-Jul-07
108,2008,9,Potts,PB08S1,,14138,0,14138,Atlantic salmon,,08-Mar-08
108,2008,10,Potts,BSPB06S1,,4533,0,4533,Atlantic salmon,,19-Apr-06
108,2008,10,Potts,PB07S1,,1140,0,1140,Atlantic salmon,,03-Jul-07
108,2008,10,Potts,PB08S1,,13930,0,13930,Atlantic salmon,,08-Mar-08
108,2008,11,Potts,PB07S1,,1136,0,1136,Atlantic salmon,,03-Jul-07
108,2008,11,Potts,BSPB06S1,,4517,0,4517,Atlantic salmon,,19-Apr-06
108,2008,11,Potts,PB08S1,,13734,0,13734,Atlantic salmon,,08-Mar-08
108,2008,12,Potts,BSPB06S1,,4489,0,4489,Atlantic salmon,,19-Apr-06
108,2008,12,Potts,PB07S1,,1135,10761,11896,Atlantic salmon,,03-Jul-07
108,2008,12,Potts,PB08S1,,13698,0,13698,Atlantic salmon,,08-Mar-08
108,2009,1,Potts,BSPB06S1,280801,1691,0,1691,Atlantic salmon,2004,19-Apr-06
108,2009,1,Potts,PB07S1,281150,11520,0,11520,Atlantic salmon,2006,03-Jul-07
108,2009,1,Potts,PB08S1,281231,13632,0,13632,Atlantic salmon,2006,08-Mar-08
108,2009,2,Potts,PB07S1,281150,11496,1500,12996,Atlantic salmon,2006,03-Jul-07
108,2009,2,Potts,PB08S1,281231,11651,0,11651,Atlantic salmon,2006,08-Mar-08
108,2009,3,Potts,PB07S1,281150,12935,0,12935,Atlantic salmon,2006,03-Jul-07
108,2009,3,Potts,PB08S1,281231,11639,0,11639,Atlantic salmon,2006,08-Mar-08
108,2009,4,Potts,PB07S1,281150,5919,0,5919,Atlantic salmon,2006,03-Jul-07
108,2009,4,Potts,PB08S1,281231,11634,0,11634,Atlantic salmon,2006,08-Mar-08
108,2009,5,Potts,PB08S1,281231,10500,704,11204,Atlantic salmon,2006,08-Mar-08
108,2009,5,Potts,PB07S1,281150,5886,0,5886,Atlantic salmon,2006,03-Jul-07
108,2009,6,Potts,PB07S1,281150,5806,0,5806,Atlantic salmon,2006,03-Jul-07
108,2009,7,Potts,PB07S1,281150,5416,0,5416,Atlantic salmon,2006,03-Jul-07
108,2009,7,Potts,PB08S1,281231,11193,0,11193,Atlantic salmon,2006,08-Mar-08
108,2009,8,Potts,PB07S1,281150,2098,0,2098,Atlantic salmon,2006,03-Jul-07
108,2009,8,Potts,PB08S1,281231,11184,0,11184,Atlantic salmon,2006,08-Mar-08
108,2009,9,Potts,PB07S1,281150,2089,0,2089,Atlantic salmon,2006,03-Jul-07
108,2009,9,Potts,PB08S1,281231,11172,0,11172,Atlantic salmon,2006,08-Mar-08
108,2009,10,Potts,PB07S1,281150,2075,0,2075,Atlantic salmon,2006,03-Jul-07
108,2009,10,Potts,PB08S1,281231,11156,0,11156,Atlantic salmon,2006,08-Mar-08
108,2009,11,Potts,PB07S1,281150,2025,0,2025,Atlantic salmon,2006,03-Jul-07
108,2009,11,Potts,PB08S1,281231,11111,0,11111,Atlantic salmon,2006,08-Mar-08
108,2009,12,Potts,PB07S1,281150,1988,0,1988,Atlantic salmon,2006,03-Jul-07
108,2009,12,Potts,PB08S1,281231,11083,0,11083,Atlantic salmon,2006,08-Mar-08
108,2010,1,Potts,PB07S1,281150,1901,0,1901,Atlantic salmon,2006,03-Jul-07
108,2010,1,Potts,PB08S1,281231,11047,0,11047,Atlantic salmon,2006,08-Mar-08
108,2010,2,Potts,PB08S1,281231,10931,0,10931,Atlantic salmon,2006,08-Mar-08
