farm,year,month,date,lep.av,lep.tot,cal.av,cal.tot,inventory
Swanson Island,2006,10,NA,3.46666666666667,1997618.13333333,1.58333333333333,912373.666666667,576236
Swanson Island,2006,11,NA,3.28333333333333,1889656.83333333,1.65833333333333,954420.583333333,575530
Swanson Island,2006,12,NA,4.71666666666667,2712022.01666667,2.25833333333333,1298512.30833333,574987
Swanson Island,2007,1,NA,7.63333333333333,4386930.1,1.625,933898.875,574707
Swanson Island,2007,2,NA,1.88333333333333,1082069.16666667,0.233333333333333,134061.666666667,574550
Swanson Island,2007,3,NA,0.35,204634.15,0.1,58466.9,584669
Swanson Island,2007,4,NA,0,0,0,0,582388
Swanson Island,2007,5,NA,0,0,0.116666666666667,67834.6666666667,581440
Swanson Island,2007,6,NA,0.1,57443.4,0.75,430825.5,574434
Swanson Island,2007,7,NA,0.55,315480.55,0.566666666666667,325040.566666667,573601
Swanson Island,2007,8,NA,0.416666666666667,238877.5,0.6,343983.6,573306
Swanson Island,2007,9,NA,1.06666666666667,611093.333333333,0,0,572900
Swanson Island,2007,10,NA,1.06666666666667,610330.666666667,0.55,314701.75,572185
Swanson Island,2007,11,NA,1.11666666666667,601356.266666667,0.183333333333333,98730.1333333333,538528
Swanson Island,2008,9,NA,0.866666666666667,539025.066666667,0,0,621952
Swanson Island,2008,10,NA,1.26666666666667,787200.4,0.25,155368.5,621474
Swanson Island,2008,11,NA,3.08333333333333,1913997.66666667,0.0333333333333333,20691.8666666667,620756
Swanson Island,2008,12,NA,3.41666666666667,2119184.08333333,0,0,620249
Swanson Island,2009,1,NA,1.55,960696.2,0.55,340892.2,619804
Swanson Island,2009,2,NA,0.766666666666667,474928.533333333,0.0333333333333333,20649.0666666667,619472
Swanson Island,2009,3,NA,0.583333333333333,361110.166666667,0.0333333333333333,20634.8666666667,619046
Swanson Island,2009,4,NA,0.05,30934.7,0,0,618694
Swanson Island,2009,5,NA,0.383333333333333,237025.733333333,0.1,61832.8,618328
Swanson Island,2009,6,NA,0.1,61804.3,0.4,247217.2,618043
Swanson Island,2009,7,NA,0.0333333333333333,20592.8333333333,1.7,1050234.5,617785
Swanson Island,2009,8,NA,0.466666666666667,288076.133333333,0.25,154326.5,617306
Swanson Island,2009,9,NA,1.21666666666667,750391.333333333,0,0,616760
Swanson Island,2009,10,NA,3.96666666666667,2445918.06666667,0,0,616618
Swanson Island,2009,11,NA,6.26666666666667,3862159.2,2.75,1694830.5,616302
Swanson Island,2009,12,NA,3.15,1939870.8,0.633333333333333,390026.933333333,615832
Swanson Island,2010,1,NA,0.15,92290.8,0,0,615272
Swanson Island,2010,2,NA,0.0333333333333333,20496.1,0,0,614883
Swanson Island,2010,3,NA,0.1,61433.2,0,0,614332
Swanson Island,2010,7,NA,0.05,25368.6,0.0333333333333333,16912.4,507372
Swanson Island,2010,8,NA,0.0666666666666667,33990,0,0,509850
Swanson Island,2010,9,NA,0.5,254815,0.316666666666667,161382.833333333,509630
Swanson Island,2010,10,NA,2.91666666666667,1485505,0.1,50931.6,509316
Swanson Island,2010,11,NA,3.41666666666667,1739322.5,1.3,661791,509070
Swanson Island,2010,12,NA,1.38333333333333,703732.1,0.233333333333333,118701.8,508722
Swanson Island,2011,1,NA,0.408333333333333,207584.008333333,0,0,508369
Swanson Island,2011,2,NA,0.0333333333333333,16928.9333333333,0,0,507868
Swanson Island,2011,3,NA,0.075,38055.675,0.0583333333333333,29598.8583333333,507409
Swanson Island,2011,4,NA,0.0333333333333333,16899.0333333333,0.208333333333333,105618.958333333,506971
Swanson Island,2011,5,NA,0.35,177263.8,0.483333333333333,244792.866666667,506468
Swanson Island,2011,6,NA,0.241666666666667,122223.158333333,0,0,505751
Swanson Island,2011,7,NA,0.816666666666667,412032.016666667,0.866666666666667,437258.466666667,504529
Swanson Island,2011,8,NA,1.05,528486,0.716666666666667,360712.666666667,503320
Swanson Island,2011,9,NA,1.525,751016.75,0,0,492470
Swanson Island,2011,10,NA,3.075,1357474.125,0.575,253836.625,441455
Swanson Island,2011,11,NA,4.63333333333333,1315774,0.616666666666667,175121,283980
Swanson Island,2012,5,NA,0.1,62203.7,0,0,622037
Swanson Island,2012,7,NA,0.366666666666667,224705.433333333,0.533333333333333,326844.266666667,612833
Swanson Island,2012,9,NA,1.38333333333333,835547.166666667,0.333333333333333,201336.666666667,604010
Swanson Island,2012,10,NA,0.683333333333333,411112.466666667,0.266666666666667,160434.133333333,601628
Swanson Island,2012,12,NA,0.966666666666667,575265.266666667,0.383333333333333,228122.433333333,595102
Swanson Island,2013,1,NA,2.65,1572358.95,1.3,771345.9,593343
Swanson Island,2013,2,NA,0.116666666666667,68444.1333333333,0.00833333333333333,4888.86666666667,586664
Swanson Island,2013,3,NA,0.0166666666666667,9708.88333333333,0,0,582533
Swanson Island,2013,4,NA,0.075,43300.275,0,0,577337
Swanson Island,2013,5,NA,0.125,71677.875,0,0,573423
Swanson Island,2013,6,NA,0.366666666666667,209190.3,0,0,570519
Swanson Island,2013,7,NA,0.616666666666667,350722.383333333,0.183333333333333,104268.816666667,568739
Swanson Island,2013,8,NA,1.18333333333333,671100.283333333,0.616666666666667,349728.316666667,567127
Swanson Island,2013,10,NA,9.125,5143269.75,0.175,98638.05,563646
Swanson Island,2013,11,NA,12,6736740,0,0,561395
Swanson Island,2013,12,NA,0,0,0,0,558677
Swanson Island,2014,1,NA,0.0333333333333333,18477.8,0,0,554334
Swanson Island,2014,2,NA,0.0666666666666667,35893.6,0,0,538404
Swanson Island,2014,12,NA,1.65,887584.5,0.616666666666667,331723.5,537930
Swanson Island,2015,1,NA,6.41666666666667,4060537.25,0.683333333333333,432420.85,632811
Swanson Island,2015,2,NA,6.91666666666667,4361968.16666667,3.8,2396454.8,630646
Swanson Island,2015,3,NA,1.78055555555556,1121144.61111111,0.05,31483,629660
Swanson Island,2015,4,NA,0.2,125761.4,0.0416666666666667,26200.2916666667,628807
Swanson Island,2015,5,NA,0.308333333333333,193496.433333333,0.358333333333333,224874.233333333,627556
Swanson Island,2015,6,NA,0.55,343593.25,0.65,406064.75,624715
Swanson Island,2015,7,NA,1.28333333333333,798700.466666667,1.81666666666667,1130627.93333333,622364
Swanson Island,2015,8,NA,1.2,729979.2,0.2,121663.2,608316
Swanson Island,2015,10,NA,1.75,971218.5,0.0166666666666667,9249.7,554982
Swanson Island,2015,11,NA,2.03333333333333,996018.166666667,0.45,220430.25,489845
Swanson Island,2016,4,NA,0.6,662865.6,0,0,1104776
Swanson Island,2016,5,NA,0.2,223868,0.216666666666667,242523.666666667,1119340
Swanson Island,2016,6,NA,0.316666666666667,347380.483333333,0.241666666666667,265106.158333333,1096991
Swanson Island,2016,7,NA,0.366666666666667,394708.6,0.683333333333333,735593.3,1076478
Swanson Island,2016,8,NA,0.208333333333333,221072.083333333,0.141666666666667,150329.016666667,1061146
Swanson Island,2016,9,NA,0.616666666666667,549425.333333333,0.366666666666667,326685.333333333,890960
Swanson Island,2016,10,NA,0.625,427157.5,0.183333333333333,125299.533333333,683452
Swanson Island,2016,11,NA,2.45833333333333,1628070.58333333,0.425,281463.05,662266
Swanson Island,2016,12,NA,3.39166666666667,2242905.775,0.133333333333333,88173.2,661299
Swanson Island,2017,1,NA,2.86666666666667,1891770.66666667,0.3,197976,659920
Swanson Island,2017,2,NA,0.5,354477,0.00625,4430.9625,708954
Swanson Island,2017,3,NA,0.141666666666667,97898.4666666667,0.0166666666666667,11517.4666666667,691048
Swanson Island,2017,4,NA,0.1,65650.1,0.015,9847.515,656501
Swanson Island,2017,5,NA,0.075,49136.025,0.04,26205.88,655147
Swanson Island,2017,6,NA,0.230769230769231,150834.692307692,0.146153846153846,95528.6384615385,653617
Swanson Island,2017,7,NA,0.63,410324.67,0.43,280062.87,651309
Swanson Island,2017,8,NA,1.3125,819850.5,0.2875,179586.3,624648
Swanson Island,2017,9,NA,1.94695787831513,1128304.92355694,0.41185647425897,238679.887675507,579522
Swanson Island,2017,10,NA,3.56538461538462,1792404.41538462,0.184615384615385,92810.5846153846,502724
Swanson Island,2017,11,NA,3.26666666666667,1183794.26666667,0.2,72477.2,362386
Swanson Island,2018,4,NA,0,0,0.075,70881.45,945086
Swanson Island,2018,5,NA,0.145,135996.225,0.065,60963.825,937905
Swanson Island,2018,6,NA,0.0833333333333333,77390.25,0.0833333333333333,77390.25,928683
Swanson Island,2018,7,NA,0.07,63468.37,0.53,480546.23,906691
Swanson Island,2018,8,NA,0.258333333333333,226235.933333333,0.216666666666667,189746.266666667,875752
Swanson Island,2018,9,NA,0.286363636363636,243311.727272727,0.113636363636364,96552.2727272727,849660
Swanson Island,2018,10,NA,0.515,429038.26,0.455,379053.22,833084
Swanson Island,2018,11,NA,0.9,743659.2,0.695,574270.16,826288
Swanson Island,2018,12,NA,0.45,272519.55,0.444444444444444,269155.111111111,605599
Swanson Island,2019,1,NA,0.816666666666667,370754.416666667,0.329166666666667,149436.729166667,453985
Swanson Island,2019,2,NA,1.00909090909091,456242.290909091,0.645454545454546,291830.654545455,452132
Swanson Island,2019,3,NA,0.445,200749.29,1.01,455633.22,451122
Swanson Island,2019,4,NA,0.078125,35126.953125,0.040625,18266.015625,449625
Swanson Island,2019,5,NA,0.0392857142857143,17568.8464285714,0.114285714285714,51109.3714285714,447207
Swanson Island,2019,6,NA,0.2125,94383.575,0.225,99935.55,444158
Swanson Island,2019,7,NA,0.361111111111111,158592.055555556,0.388888888888889,170791.444444444,439178
Swanson Island,2019,8,NA,0.805,344548.855,0.615,263226.765,428011
Swanson Island,2019,9,NA,2.49411764705882,1047679.05882353,0.776470588235294,326164.235294118,420060
Swanson Island,2019,10,NA,1.85,760914.25,0.325,133674.125,411305
Swanson Island,2019,11,NA,0.83,336367.46,0.06,24315.72,405262
Swanson Island,2019,12,NA,0.477272727272727,191265.136363636,0.131818181818182,52825.6090909091,400746
Upper Retreat,2011,2,NA,0.133333333333333,80807.4666666667,0.0833333333333333,50504.6666666667,606056
Upper Retreat,2011,3,NA,0.116666666666667,70131.95,0.475,285537.225,601131
Upper Retreat,2011,4,NA,0.09,53877.42,0.146666666666667,87800.24,598638
Upper Retreat,2011,5,NA,0.177777777777778,106114.133333333,0.0222222222222222,13264.2666666667,596892
Upper Retreat,2011,6,NA,0.125,74473.75,0.225,134052.75,595790
Upper Retreat,2011,7,NA,0.233333333333333,138795.533333333,0.116666666666667,69397.7666666667,594838
Upper Retreat,2012,2,NA,0,0,0.1,23591.2,235912
Upper Retreat,2012,3,NA,0.075,50484.375,0.441666666666667,297296.875,673125
Upper Retreat,2012,4,NA,0.116666666666667,78054.9,0.233333333333333,156109.8,669042
Upper Retreat,2012,5,NA,0.175,115195.5,0.25,164565,658260
Upper Retreat,2012,7,NA,0.3,193499.1,0.0833333333333333,53749.75,644997
Upper Retreat,2013,2,NA,0,0,0.0833333333333333,73093.25,877119
Upper Retreat,2013,3,NA,0.208333333333333,182004.791666667,0.0833333333333333,72801.9166666667,873623
Upper Retreat,2013,4,NA,0.116666666666667,101261.416666667,0,0,867955
Upper Retreat,2013,5,NA,0.233333333333333,200079.133333333,0.108333333333333,92893.8833333333,857482
Upper Retreat,2013,6,NA,0.25,210332.5,0.0666666666666667,56088.6666666667,841330
Upper Retreat,2013,7,NA,0.0333333333333333,27881.9333333333,0,0,836458
Upper Retreat,2014,1,NA,0,0,0,0,791954
Upper Retreat,2014,2,NA,0.09375,121123.40625,0,0,1291983
Upper Retreat,2014,3,NA,0.416666666666667,523305,0,0,1255932
Upper Retreat,2014,4,NA,0.232051282051282,289262.365384615,0.226923076923077,282869.826923077,1246545
Upper Retreat,2014,5,NA,0.516666666666667,639784.716666667,0,0,1238293
Upper Retreat,2014,6,NA,0.166666666666667,204928.666666667,0.00833333333333333,10246.4333333333,1229572
Upper Retreat,2014,7,NA,0.339506172839506,414390.709876543,0,0,1220569
Upper Retreat,2014,8,NA,0.166666666666667,202407,0,0,1214442
Upper Retreat,2014,9,NA,0.283333333333333,343422.666666667,0,0,1212080
Upper Retreat,2015,5,NA,0.141666666666667,108423.308333333,0.175,133934.675,765341
Upper Retreat,2015,6,NA,0.3,226281.9,0.025,18856.825,754273
Upper Retreat,2015,7,NA,0.283333333333333,208773.6,0.116666666666667,85965.6,736848
Upper Retreat,2015,8,NA,0.3,219551.4,0.133333333333333,97578.4,731838
Upper Retreat,2015,11,NA,0.0166666666666667,11767.5333333333,0.0333333333333333,23535.0666666667,706052
Upper Retreat,2015,12,NA,0.0833333333333333,90813.1666666667,0.1,108975.8,1089758
Upper Retreat,2016,1,NA,0.283333333333333,302873.416666667,0.141666666666667,151436.708333333,1068965
Upper Retreat,2016,2,NA,0.783333333333333,831397.1,0.491666666666667,521834.35,1061358
Upper Retreat,2016,3,NA,0.75,793051.5,0.114285714285714,120845.942857143,1057402
Upper Retreat,2016,4,NA,0.725,762660.85,0.29375,309009.1375,1051946
Upper Retreat,2016,5,NA,0.7625,800425.9875,0.3,314921.7,1049739
Upper Retreat,2019,6,NA,0.135714285714286,48245.2071428571,0.0571428571428571,20313.7714285714,355491
Upper Retreat,2019,7,NA,0.168181818181818,57960.5,0.386363636363636,133152.5,344630
Upper Retreat,2019,8,NA,0.316666666666667,46435.05,0.3,43991.1,146637
Upper Retreat,2019,9,NA,0.733333333333333,98427.2666666667,0.879166666666667,118000.870833333,134219
Upper Retreat,2019,10,NA,1.64,206600.64,0.81,102040.56,125976
Upper Retreat,2019,11,NA,1.35909090909091,168345.154545455,0.304545454545455,37722.8272727273,123866
Upper Retreat,2019,12,NA,1.175,145089,0.225,27783,123480
Wicklow Point,2004,3,NA,0.433333333333333,301938,0.633333333333333,441294,696780
Wicklow Point,2004,4,NA,1.18,809082.34,0.12,82279.56,685663
Wicklow Point,2004,5,NA,4.4,2955480,2.98333333333333,2003905,671700
Wicklow Point,2004,6,NA,1.43333333333333,949703.733333333,0.366666666666667,242947.466666667,662584
Wicklow Point,2004,7,NA,1.4,924296.8,0.1,66021.2,660212
Wicklow Point,2004,9,NA,5.56666666666667,3666139.86666667,0.133333333333333,87811.7333333333,658588
Wicklow Point,2004,10,NA,5.23333333333333,3425169.56666667,0.233333333333333,152714.566666667,654491
Wicklow Point,2004,12,NA,7.18333333333333,4687534.45,0.516666666666667,337154.45,652557
Wicklow Point,2005,1,NA,1.75833333333333,1144534.33333333,0.116666666666667,75940.6666666667,650920
Wicklow Point,2005,2,NA,0.116666666666667,75874.1666666667,0.0166666666666667,10839.1666666667,650350
Wicklow Point,2005,3,NA,0.216666666666667,140835.933333333,0,0,650012
Wicklow Point,2005,4,NA,0.2,129105.6,0.133333333333333,86070.4,645528
Wicklow Point,2005,5,NA,5.475,3542385.225,2.61666666666667,1693012.11666667,647011
Wicklow Point,2005,6,NA,4.68333333333333,3025330.3,0.0666666666666667,43065.2,645978
Wicklow Point,2005,7,NA,1.93333333333333,1246638.46666667,0,0,644813
Wicklow Point,2005,8,NA,0.316666666666667,203768.35,0,0,643479
Wicklow Point,2005,9,NA,3.1,1843036.8,0.183333333333333,108996.8,594528
Wicklow Point,2005,10,NA,6.91666666666667,2618933.58333333,0.0833333333333333,31553.4166666667,378641
Wicklow Point,2006,9,NA,4.86666666666667,2694035.8,2.31666666666667,1282434.85,553569
Wicklow Point,2006,10,NA,8.4,4643310,3.88333333333333,2146609.58333333,552775
Wicklow Point,2006,11,NA,7.23333333333333,4004026.13333333,1.35833333333333,751908.133333333,553552
Wicklow Point,2006,12,NA,0.766666666666667,424141.466666667,0,0,553228
Wicklow Point,2007,1,NA,0.116666666666667,64496.4833333333,0.0166666666666667,9213.78333333333,552827
Wicklow Point,2007,2,NA,0.0833333333333333,45923.6666666667,0,0,551084
Wicklow Point,2007,3,NA,0.0666666666666667,36055.7333333333,0.0833333333333333,45069.6666666667,540836
Wicklow Point,2007,4,NA,0.0666666666666667,38154.2666666667,0.05,28615.7,572314
Wicklow Point,2007,5,NA,1.13333333333333,636594.466666667,0.933333333333333,524254.266666667,561701
Wicklow Point,2007,6,NA,0.333333333333333,183625,1.71666666666667,945668.75,550875
Wicklow Point,2007,7,NA,0.85,467952.2,1.48333333333333,816622.466666667,550532
Wicklow Point,2007,8,NA,0.733333333333333,403323.066666667,0.166666666666667,91664.3333333333,549986
Wicklow Point,2007,9,NA,2.13333333333333,1171150.93333333,0.316666666666667,173842.716666667,548977
Wicklow Point,2007,10,NA,2.33333333333333,1276996,0.133333333333333,72971.2,547284
Wicklow Point,2007,11,NA,2.08333333333333,1010997.91666667,0.0666666666666667,32351.9333333333,485279
Wicklow Point,2007,12,NA,1.93333333333333,774667.333333333,0.3,120207,400690
Wicklow Point,2008,1,NA,1.86666666666667,746308.266666667,0.25,99952,399808
Wicklow Point,2008,8,NA,0.916666666666667,623566.166666667,0.2,136050.8,680254
Wicklow Point,2008,9,NA,2.13333333333333,1449689.6,0.4,271816.8,679542
Wicklow Point,2008,10,NA,2.925,1986621.975,0.716666666666667,486750.683333333,679187
Wicklow Point,2008,11,NA,2.60833333333333,1770077.6,0.416666666666667,282760,678624
Wicklow Point,2008,12,NA,0.666666666666667,452074.666666667,0,0,678112
Wicklow Point,2009,1,NA,0.0833333333333333,56466.5833333333,0,0,677599
Wicklow Point,2009,2,NA,0.0666666666666667,45139.0666666667,0,0,677086
Wicklow Point,2009,3,NA,0.133333333333333,90215.6,0.0166666666666667,11276.95,676617
Wicklow Point,2009,4,NA,0.05,33805.45,0.0333333333333333,22536.9666666667,676109
Wicklow Point,2009,5,NA,0.175,118155.625,0.3,202552.5,675175
Wicklow Point,2009,6,NA,0.283333333333333,191132.133333333,0.233333333333333,157402.933333333,674584
Wicklow Point,2009,7,NA,0.416666666666667,281732.5,0.266666666666667,180308.8,676158
Wicklow Point,2009,8,NA,0.533333333333333,358770.133333333,0.316666666666667,213019.766666667,672694
Wicklow Point,2009,9,NA,2.73333333333333,1743527.73333333,0.583333333333333,372094.333333333,637876
Wicklow Point,2009,10,NA,7.78333333333333,4683869.9,0.383333333333333,230683.1,601782
Wicklow Point,2009,11,NA,6.13333333333333,3685372.8,0.716666666666667,430627.8,600876
Wicklow Point,2009,12,NA,4.95,2665941.3,0.233333333333333,125667.266666667,538574
Wicklow Point,2010,1,NA,8.8,4577619.2,0.233333333333333,121376.266666667,520184
Wicklow Point,2010,5,NA,0.116666666666667,68437.3666666667,0.416666666666667,244419.166666667,586606
Wicklow Point,2010,6,NA,1.2,699226.8,1.13333333333333,660380.866666667,582689
Wicklow Point,2010,7,NA,0.95,543082.7,0.695833333333333,397784.258333333,571666
Wicklow Point,2010,8,NA,3.58333333333333,2032860.83333333,0.35,198558.5,567310
Wicklow Point,2010,9,NA,4.5,2546640,0.207142857142857,117226.285714286,565920
Wicklow Point,2010,10,NA,1.35,763142.85,0.0166666666666667,9421.51666666667,565291
Wicklow Point,2010,11,NA,0.15,84760.2,0,0,565068
Wicklow Point,2010,12,NA,0.166666666666667,94081,0,0,564486
Wicklow Point,2011,1,NA,0.0333333333333333,18777.5666666667,0,0,563327
Wicklow Point,2011,2,NA,0.116666666666667,65548.9333333333,0.15,84277.2,561848
Wicklow Point,2011,3,NA,0.183333333333333,103108.683333333,0.7,393687.7,562411
Wicklow Point,2011,4,NA,0.375,211032,0.858333333333333,483028.8,562752
Wicklow Point,2011,5,NA,0.725,407746.525,2.25,1265420.25,562409
Wicklow Point,2011,6,NA,0.825,463579.875,2.85,1601457.75,561915
Wicklow Point,2011,7,NA,1.33333333333333,748400,0.2,112260,561300
Wicklow Point,2011,8,NA,2.65,1485441.6,0.0166666666666667,9342.4,560544
Wicklow Point,2011,9,NA,2.95,1647350.8,0.025,13960.6,558424
Wicklow Point,2011,10,NA,5.71666666666667,3183474.46666667,0.133333333333333,74250.1333333333,556876
Wicklow Point,2011,11,NA,4.59166666666667,2551405.5,0.05,27783,555660
Wicklow Point,2011,12,NA,4.94166666666667,2739724.24166667,0.0666666666666667,36960.8666666667,554413
Wicklow Point,2012,1,NA,5.74166666666667,3169107.175,0.125,68993.625,551949
Wicklow Point,2012,9,NA,3.025,1913303.425,0.0166666666666667,10541.6166666667,632497
Wicklow Point,2012,10,NA,4.25,2686072.25,0.0166666666666667,10533.6166666667,632017
Wicklow Point,2012,11,NA,5.86666666666667,3705856,0.283333333333333,178976,631680
Wicklow Point,2012,12,NA,7.4,4671701.4,0.61,385099.71,631311
Wicklow Point,2013,1,NA,3.425,2151352.1,0.00833333333333333,5234.43333333333,628132
Wicklow Point,2013,2,NA,0.28,174951.84,0.04,24993.12,624828
Wicklow Point,2013,3,NA,0.133333333333333,82567.8666666667,0.00833333333333333,5160.49166666667,619259
Wicklow Point,2013,4,NA,0.191176470588235,117272.044117647,0.0441176470588235,27062.7794117647,613423
Wicklow Point,2013,5,NA,0.388235294117647,235321.447058824,0.173529411764706,105181.555882353,606131
Wicklow Point,2013,6,NA,0.94,563438.82,0.16,95904.48,599403
Wicklow Point,2013,7,NA,0.53,312310.45,0.18,106067.7,589265
Wicklow Point,2013,8,NA,2.35,1381628.45,0.0833333333333333,48993.9166666667,587927
Wicklow Point,2013,9,NA,13.95,8164530.45,0.0666666666666667,39018.0666666667,585271
Wicklow Point,2013,10,NA,14.8833333333333,7970233.36666667,0.05,26775.7,535514
Wicklow Point,2013,11,NA,10.0083333333333,4498445.58333333,0,0,449470
Wicklow Point,2014,6,NA,0.125,77693.125,0.233333333333333,145027.166666667,621545
Wicklow Point,2014,7,NA,0.05,30501.3,0.29,176907.54,610026
Wicklow Point,2014,8,NA,4.95,2905709.4,1.08333333333333,635929.666666667,587012
Wicklow Point,2014,9,NA,6.18333333333333,3553487.46666667,0.733333333333333,421437.866666667,574688
Wicklow Point,2014,10,NA,10.9833333333333,6249769.28333333,0.3,170706.9,569023
Wicklow Point,2014,11,NA,13.36,7585968.32,0.34,193056.08,567812
Wicklow Point,2014,12,NA,1.3,736976.5,0.133333333333333,75587.3333333333,566905
Wicklow Point,2015,1,NA,0.0166666666666667,5888.35,0.0166666666666667,5888.35,353301
Wicklow Point,2015,2,NA,0.0166666666666667,9416.03333333333,0,0,564962
Wicklow Point,2015,3,NA,0.0666666666666667,37626.8,0.05,28220.1,564402
Wicklow Point,2015,4,NA,0.765217391304348,430922.991304348,1.15869565217391,652505.552173913,563138
Wicklow Point,2015,5,NA,2.19166666666667,1232214.175,1.75833333333333,988582.475,562227
Wicklow Point,2015,6,NA,6.2,3474535.8,0.858333333333333,481017.725,560409
Wicklow Point,2015,7,NA,0.516666666666667,288224.566666667,0,0,557854
Wicklow Point,2015,8,NA,0.0833333333333333,46076.9166666667,0.00833333333333333,4607.69166666667,552923
Wicklow Point,2015,9,NA,0.383333333333333,210102.7,0.05,27404.7,548094
Wicklow Point,2015,10,NA,0.783333333333333,424214.166666667,0.583333333333333,315904.166666667,541550
Wicklow Point,2015,11,NA,1.01666666666667,547181.183333333,0.0833333333333333,44850.9166666667,538211
Wicklow Point,2015,12,NA,2.21666666666667,1189682.78333333,0.4,214679.6,536699
Wicklow Point,2016,5,NA,0.116666666666667,93406.8333333333,0.566666666666667,453690.333333333,800630
Wicklow Point,2016,6,NA,0.15406976744186,177531.973837209,1.06686046511628,1229325.17732558,1152283
Wicklow Point,2016,7,NA,0.9,1010860.2,1.25833333333333,1413332.31666667,1123178
Wicklow Point,2016,8,NA,2.64857142857143,2904892.22571429,1.33714285714286,1466547.53142857,1096777
Wicklow Point,2016,9,NA,2.725,2962573.675,0.508333333333333,552651.358333333,1087183
Wicklow Point,2016,10,NA,3.80833333333333,4119535.1,1.20833333333333,1307073.5,1081716
Wicklow Point,2016,11,NA,3.04166666666667,3197290.5,0.841666666666667,884729.7,1051164
Wicklow Point,2016,12,NA,3.08333333333333,2475768.66666667,0.566666666666667,455006.133333333,802952
Wicklow Point,2017,1,NA,0.5,295324,0,0,590648
Wicklow Point,2017,2,NA,0.270992366412214,159770.053435115,0.039440203562341,23252.9185750636,589574
Wicklow Point,2017,3,NA,0.299568965517241,176314.909482759,0.0258620689655172,15221.4310344828,588562
Wicklow Point,2017,4,NA,0.0925925925925926,54408.4259259259,0.0935185185185185,54952.5101851852,587611
Wicklow Point,2017,5,NA,0.275,161274.85,0.385,225784.79,586454
Wicklow Point,2017,6,NA,0.971428571428571,567941.828571429,0.314285714285714,183745.885714286,584646
Wicklow Point,2017,7,NA,1.85918367346939,1082632.4,0.0663265306122449,38623,582316
Wicklow Point,2017,8,NA,2.20833333333333,1263645.875,0.133333333333333,76295.6,572217
Wicklow Point,2017,9,NA,5.50625,2953937.9375,0.0625,33529.375,536470
Wicklow Point,2017,10,NA,5.76666666666667,2639207.26666667,0.216666666666667,99160.9666666667,457666
Wicklow Point,2017,11,NA,0.545023696682464,241659.691943128,0.0663507109004739,29419.4407582938,443393
Wicklow Point,2017,12,NA,0.4,164128.8,0.02,8206.44,410322
Wicklow Point,2018,5,NA,0.00526315789473684,5910.42631578947,0.247368421052632,277790.036842105,1122981
Wicklow Point,2018,6,NA,0.105,115987.095,0.8,883711.2,1104639
Wicklow Point,2018,7,NA,0.315384615384615,333278.276923077,0.426923076923077,451144.984615385,1056736
Wicklow Point,2018,8,NA,0.715,722651.215,0.75,758025.75,1010701
Wicklow Point,2018,9,NA,1.5,1438299,0.54,517787.64,958866
Wicklow Point,2018,10,NA,2.24285714285714,2105652.6,0.142857142857143,134118,938826
Wicklow Point,2018,11,NA,2.035,1509168.21,0.295,218773.77,741606
Wicklow Point,2018,12,NA,2.11923076923077,1085417.01923077,0.496153846153846,254117.596153846,512175
Wicklow Point,2019,1,NA,0.872058823529412,443234.361764706,0.0955882352941176,48583.8676470588,508262
Wicklow Point,2019,2,NA,0.692,345190.36,0.176,87794.08,498830
Wicklow Point,2019,3,NA,0.715,354898.83,0.47,233290.14,496362
Wicklow Point,2019,4,NA,2.40769230769231,1187981.86923077,2.06923076923077,1020981.22307692,493411
Wicklow Point,2019,5,NA,2.8,1374116.8,1.85,907898.6,490756
Wicklow Point,2019,6,NA,0.341666666666667,166121.408333333,0,0,486209
Wicklow Point,2019,8,NA,0.885,417935.94,0.16,75559.04,472244
Wicklow Point,2019,9,NA,3.703125,1631022.890625,0.353125,155532.140625,440445
Wicklow Point,2019,10,NA,1.05384615384615,446742.246153846,0.0615384615384615,26087.1384615385,423916
Wicklow Point,2019,11,NA,0.611111111111111,252731.722222222,0.0166666666666667,6892.68333333333,413561
Wicklow Point,2019,12,NA,0.533333333333333,181164.8,0.0416666666666667,14153.5,339684
Doctor Islets,2020,5,2020-05-22,0.65,NA,0.00211640211640212,NA,396017
Doctor Islets,2020,5,2020-05-28,0.6,NA,0.000595238095238095,NA,396017
Doctor Islets,2020,6,2020-06-05,0.416666666666667,NA,0,NA,698771
Doctor Islets,2020,7,2020-07-14,0.233333333333333,NA,0.000264550264550265,NA,696831
Doctor Islets,2020,7,2020-07-21,0.15,NA,0.000595238095238095,NA,696831
Doctor Islets,2020,7,2020-07-29,0.0333333333333333,NA,0,NA,696831
Doctor Islets,2020,8,2020-08-04,0.125,NA,0.00119047619047619,NA,696134
Doctor Islets,2020,8,2020-08-11,0.166666666666667,NA,0,NA,696134
Doctor Islets,2020,8,2020-08-18,0.2,NA,0.000595238095238095,NA,696134
Doctor Islets,2020,8,2020-08-25,0.3,NA,0,NA,696134
Doctor Islets,2020,9,2020-09-02,0.35,NA,0.00119047619047619,NA,694902
Doctor Islets,2020,9,2020-09-11,0.25,NA,0,NA,694902
Doctor Islets,2020,9,2020-09-18,0.475,NA,0,NA,694902
Doctor Islets,2020,9,2020-09-23,0.3,NA,0,NA,694902
Doctor Islets,2020,9,2020-09-24,0.45,NA,0,NA,694902
Doctor Islets,2020,10,2020-10-01,0.475,NA,0.000595238095238095,NA,692558
