.rownames,prop_lep_mot,all_mot,.fitted,.resid,.std.resid,.hat,.sigma,.cooksd
101,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
102,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
103,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
104,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
105,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
106,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
107,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
108,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
109,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
110,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
111,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
112,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
113,1,6,1.6019240116679843,0.6059336611897984,0.6064290552514618,0.0016331398134237535,1.0959327994520232,1.65084500043325e-4
114,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
115,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
116,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
117,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
118,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
119,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
120,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
121,1,16,4.086965422280061,0.18248677493637816,0.18265893508119316,0.001884156527451638,1.0959517603132451,1.5877369586369047e-5
122,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
123,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
124,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
125,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
126,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
127,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
128,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
129,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
130,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
131,1,12,3.09294885803523,0.2978890764705238,0.29826778352371014,0.002537764077615937,1.0959486077112712,5.785990332220085e-5
132,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
133,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
134,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
135,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
136,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
137,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
138,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
139,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
140,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
141,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
142,1,6,1.6019240116679843,0.6059336611897984,0.6064290552514618,0.0016331398134237535,1.0959327994520232,1.65084500043325e-4
143,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
144,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
145,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
146,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
147,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
148,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
149,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
150,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
151,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
152,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
153,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
154,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
155,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
156,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
157,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
158,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
159,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
160,0.75,4,1.104915729545569,-0.0027280352728264352,-0.0027290550002225015,7.471721034744513e-4,1.0959536517117843,2.7873914180705627e-9
161,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
162,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
163,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
164,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
165,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
166,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
167,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
168,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
169,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
170,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
171,0.3333333333333333,3,0.8564115884843613,-0.7594424624618875,-0.7595848062321889,3.747585042494423e-4,1.0959209363895555,1.2175173274096272e-4
172,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
173,1,12,3.09294885803523,0.2978890764705238,0.29826778352371014,0.002537764077615937,1.0959486077112712,5.785990332220085e-5
174,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
175,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
176,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
177,1,8,2.0989322937903996,0.48090760432628754,0.481465001728062,0.0023140820087896264,1.0959405080648328,1.424972071139235e-4
178,0.5,4,1.104915729545569,-0.5392969822527848,-0.5394985690551611,7.471721034744513e-4,1.0959371484214866,1.2629345303686462e-4
179,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
180,0,4,1.104915729545569,-1.6679482383252846,-1.6685717099243442,7.471721034744513e-4,1.0957957751498164,0.0011295323801750802
181,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
182,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
183,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
184,0,2,0.6079074474231537,-1.4440225697362084,-1.4441348403874181,1.5547895386177526e-4,1.0958353924508855,1.428195044647559e-4
185,0,2,0.6079074474231537,-1.4440225697362084,-1.4441348403874181,1.5547895386177526e-4,1.0958353924508855,1.428195044647559e-4
186,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
187,0,2,0.6079074474231537,-1.4440225697362084,-1.4441348403874181,1.5547895386177526e-4,1.0958353924508855,1.428195044647559e-4
188,0,5,1.3534198706067766,-1.7794523580770663,-1.7805130885178542,0.001191133595809053,1.095773879430537,0.0023107261652204674
189,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
190,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
191,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
192,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
193,1,20,5.080981986524891,0.11130658623521215,0.11137101345166756,0.0011566489188070148,1.0959529488314086,3.60192242475021e-6
194,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
195,1,5,1.3534198706067766,0.6779461287244569,0.6783502519889479,0.001191133595809053,1.0959275599196519,1.5423499333957065e-4
196,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
197,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
198,1,7,1.850428152729192,0.5403281363455729,0.5408742582995428,0.00201838499544817,1.0959370641465684,1.5925687736493898e-4
199,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
200,1,2,0.6079074474231537,0.9324088626033408,0.9324813560341169,1.5547895386177526e-4,1.0959043474850623,4.2341459311908786e-5
201,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
202,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
203,1,1,0.35940330636194606,1.0290828043304638,1.0291659830757847,1.616364811371211e-4,1.0958935927970297,5.643687079382025e-5
204,1,3,0.8564115884843613,0.841367382539074,0.8415250816556745,3.747585042494423e-4,1.0959134971116047,7.963651495815635e-5
205,1,4,1.104915729545569,0.7564521575362727,0.7567349159729163,7.471721034744513e-4,1.095921181425403,1.2393132036174565e-4
206,1,9,2.347436434851607,0.4273520821115637,0.4278888572335283,0.002507372780955931,1.0959432705936718,1.2047330712234196e-4
207,0,5,1.3534198706067766,-1.7794523580770663,-1.7805130885178542,0.001191133595809053,1.095773879430537,0.0023107261652204674
208,0,5,1.3534198706067766,-1.7794523580770663,-1.7805130885178542,0.001191133595809053,1.095773879430537,0.0023107261652204674
209,0,6,1.6019240116679843,-1.8897099314706587,-1.8912549043584146,0.0016331398134237535,1.0957508193683412,0.004065554770678842
210,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
211,0,6,1.6019240116679843,-1.8897099314706587,-1.8912549043584146,0.0016331398134237535,1.0957508193683412,0.004065554770678842
212,0,1,0.35940330636194606,-1.3333484281659254,-1.3334562001050383,1.616364811371211e-4,1.0958528254985065,1.1580749597368999e-4
213,0,14,3.589957140157645,-2.689677546767162,-2.6927189106502163,0.002257678137784528,1.0955424443652717,0.04108599598638039
214,0,7,1.850428152729192,-1.9982018917979896,-2.000221519961268,0.00201838499544817,1.0957267707126859,0.006447029653899764
215,0,3,0.8564115884843613,-1.5558670410319049,-1.5561586602020923,3.747585042494423e-4,1.0958163324661447,4.415520449771623e-4
216,0,8,2.0989322937903996,-2.104551427615787,-2.106990714262745,0.0023140820087896264,1.0957019001424524,0.009482345572428186
217,0,4,1.104915729545569,-1.6679482383252846,-1.6685717099243442,7.471721034744513e-4,1.0957957751498164,0.0011295323801750802
